simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
248,203.1,0.66566,6.706732335,5.475463907,1.594306174,4.482876579
249,203,0.66591,6.717302559,5.48643127,1.602350824,4.49239273
250,202.9,0.66617,6.727778701,5.497327295,1.610383033,4.501850276
251,202.79,0.66643,6.738161241,5.508152262,1.618402641,4.511249116
252,202.69,0.66668,6.748446403,5.518903377,1.62640949,4.520589581
253,202.59,0.66694,6.758638937,5.529584003,1.634403424,4.529868393
254,202.48,0.66719,6.768739315,5.540194415,1.642384278,4.539090663
255,202.37,0.66745,6.778743763,5.550731821,1.650351901,4.548254515
256,202.27,0.6677,6.788652771,5.561196511,1.658306142,4.557357606
257,202.16,0.66796,6.798471072,5.571591834,1.666246842,4.566401228
258,202.05,0.66821,6.808194891,5.581915001,1.674173843,4.575388548
259,201.94,0.66847,6.817824711,5.592166298,1.682087002,4.584315092
260,201.83,0.66872,6.827361018,5.602346008,1.689986165,4.59318305
261,201.74,0.66898,6.836804292,5.612454415,1.69787118,4.601991793
262,201.65,0.66923,6.846163471,5.622497911,1.705741897,4.61074188
263,201.57,0.66949,6.855438983,5.632476749,1.71359817,4.619440179
264,201.49,0.66974,6.864635479,5.642394231,1.721439871,4.628084048
265,201.41,0.66999,6.873753357,5.652250596,1.729266876,4.636678267
266,201.32,0.67025,6.882793014,5.662046078,1.73707907,4.645221064
267,201.23,0.6705,6.891750623,5.671777864,1.744876341,4.653713435
268,201.14,0.67075,6.900626601,5.681446202,1.752658578,4.66215181
269,201.06,0.67101,6.909421362,5.69105134,1.760425662,4.670537962
270,200.97,0.67126,6.918139534,5.700596567,1.768177475,4.678871402
271,200.88,0.67152,6.926777291,5.710079072,1.775913901,4.687155992
272,200.79,0.67177,6.935335041,5.7194991,1.783634835,4.69538695
273,200.7,0.67202,6.943813191,5.728856894,1.791340164,4.703566555
274,200.6,0.67227,6.952212146,5.738152696,1.799029775,4.711694106
275,200.51,0.67253,6.960528101,5.747383711,1.806703558,4.719770154
276,200.42,0.67278,6.968765688,5.756553229,1.814361404,4.727791336
277,200.33,0.67303,6.976925304,5.765661491,1.822003196,4.735762732
278,200.24,0.67329,6.985007347,5.774708735,1.829628828,4.743682447
279,200.15,0.67354,6.993012211,5.783695199,1.837238195,4.751551535
280,200.06,0.67379,7.00094029,5.792621121,1.844831193,4.759369805
281,199.97,0.67404,7.008791975,5.801486738,1.852407721,4.76713759
282,199.96,0.67429,7.016567654,5.810292284,1.859967679,4.774855002
283,199.94,0.67455,7.024301254,5.819062212,1.867510966,4.782522245
284,199.91,0.6748,7.031988786,5.827793628,1.875037486,4.790166486
285,199.88,0.67505,7.039626283,5.836483648,1.882547217,4.797772998
286,199.86,0.6753,7.047213991,5.845132424,1.890040133,4.805344785
287,199.83,0.67555,7.054756346,5.853743139,1.897516195,4.812880761
288,199.8,0.67581,7.062249379,5.862312907,1.904975365,4.820384931
289,199.76,0.67606,7.069693332,5.870841881,1.912417619,4.827852388
290,199.72,0.67631,7.077084258,5.879327189,1.91984292,4.83528538
291,199.69,0.67656,7.084422417,5.887768995,1.927251233,4.842679759
292,199.65,0.67681,7.091712258,5.896170486,1.934642514,4.850037464
293,199.6,0.67707,7.098949831,5.904528788,1.942016722,4.85736123
294,199.56,0.67732,7.10613121,5.912841043,1.949373823,4.864646699
295,199.51,0.67757,7.113260856,5.921110445,1.956713775,4.871892525
296,199.47,0.67782,7.120334843,5.929334135,1.964036529,4.879102845
297,199.42,0.67807,7.127357629,5.937515306,1.971342046,4.88627272
298,199.37,0.67832,7.134325285,5.945651097,1.978630275,4.893407799
299,199.32,0.67858,7.141238086,5.953741682,1.98590118,4.900502506
300,199.28,0.67883,7.148096303,5.96178723,1.993154712,4.907559389
301,199.23,0.67908,7.154904386,5.96979093,2.000390827,4.914577565
302,199.17,0.67933,7.161658406,5.977749923,2.007609479,4.92156096
303,199.12,0.67958,7.168354454,5.98566136,2.014810632,4.928504727
304,199.07,0.67983,7.174996996,5.99352844,2.021994244,4.935407741
305,199.01,0.68008,7.181586298,6.001351329,2.029160261,4.942274045
306,198.96,0.68033,7.188118451,6.009127183,2.036308642,4.949102116
307,198.9,0.68058,7.194597913,6.016859191,2.043439346,4.955889423
308,198.85,0.68083,7.201020775,6.02454451,2.050552322,4.962640598
309,198.79,0.68109,7.20739149,6.032186328,2.057647531,4.969350509
310,198.73,0.68134,7.213706149,6.0397818,2.064724924,4.976024881
311,198.67,0.68159,7.219965033,6.047331103,2.071784464,4.982658123
312,198.62,0.68184,7.226168421,6.054834412,2.078826104,4.989252795
313,198.56,0.68209,7.232320755,6.062294912,2.085849799,4.995808013
314,198.5,0.68234,7.238418126,6.069709757,2.092855502,5.002327699
315,198.43,0.68259,7.244460809,6.077079123,2.099843181,5.008807024
316,198.37,0.68284,7.250444918,6.084400177,2.10681279,5.015248225
317,198.31,0.68309,7.256374907,6.091676111,2.113764289,5.021647201
318,198.25,0.68334,7.262251047,6.098907095,2.120697625,5.028009244
319,198.18,0.68359,7.26807361,6.106093304,2.127612758,5.034332308
320,198.12,0.68384,7.273838707,6.113231905,2.134509647,5.040617447
321,198.06,0.68409,7.279550782,6.120326083,2.141388254,5.046861064
322,197.99,0.68434,7.285210103,6.127376009,2.14824853,5.053068229
323,197.92,0.68459,7.290812782,6.134378852,2.155090439,5.059236989
324,197.86,0.68484,7.296359104,6.141334794,2.161913943,5.065365015
325,197.79,0.68509,7.301853505,6.148247013,2.168718996,5.071453496
326,197.72,0.68534,7.307292096,6.155112681,2.175505555,5.077505474
327,197.64,0.68558,7.312675159,6.161931978,2.182273585,5.083516507
328,197.56,0.68583,7.317998832,6.168702088,2.189023042,5.089488676
329,197.48,0.68608,7.323263417,6.175423205,2.195753885,5.095417965
330,197.4,0.68633,7.328469216,6.18209552,2.202466064,5.101306285
331,197.32,0.68658,7.333616527,6.188719221,2.209159527,5.107153043
332,197.24,0.68683,7.338705651,6.1952945,2.215834226,5.112958699
333,197.15,0.68708,7.343736882,6.201821546,2.222490114,5.118723269
334,197.07,0.68733,7.348706384,6.208297559,2.229127142,5.124446955
335,196.99,0.68757,7.353618606,6.214725727,2.235745265,5.130126553
336,196.9,0.68782,7.358473839,6.221106236,2.242344427,5.135766969
337,196.82,0.68807,7.363268248,6.22743629,2.248924585,5.141366335
338,196.73,0.68832,7.368006271,6.233719069,2.255485694,5.146922321
339,196.65,0.68857,7.372684073,6.239951777,2.262027703,5.152439458
340,196.56,0.68882,7.377306086,6.246137591,2.26855057,5.157912714
341,196.47,0.68906,7.381868474,6.252273717,2.275054245,5.163347755
342,196.39,0.68931,7.386371544,6.258360351,2.281538687,5.168739072
343,196.3,0.68956,7.390819722,6.264400663,2.288003849,5.174089211
344,196.21,0.68981,7.39520917,6.270391861,2.294449681,5.179400631
345,196.12,0.69005,7.399540193,6.276334139,2.300876149,5.184669176
346,196.03,0.6903,7.403813092,6.28222769,2.307283204,5.189896821
347,195.94,0.69055,7.408028167,6.288072707,2.313670804,5.195082947
348,195.85,0.69079,7.412185717,6.293869382,2.320038902,5.20022803
349,195.76,0.69104,7.416286039,6.299617906,2.326387457,5.205332082
350,195.67,0.69129,7.420329429,6.30531847,2.332716426,5.21039531
351,195.57,0.69154,7.424316182,6.310971262,2.339025767,5.215417839
352,195.48,0.69178,7.428242489,6.316573512,2.34531544,5.220399829
353,195.39,0.69203,7.432112765,6.322128381,2.351585406,5.225338121
354,195.3,0.69227,7.435927299,6.327636056,2.357835616,5.230237576
355,195.2,0.69252,7.439686381,6.333096725,2.364066032,5.235096349
356,195.11,0.69277,7.443386204,6.338507617,2.370276617,5.239915426
357,195.01,0.69301,7.447031169,6.343871888,2.376467335,5.244691305
358,194.92,0.69326,7.450617471,6.349186767,2.382638141,5.249428983
359,194.82,0.6935,7.454149504,6.354455406,2.388789,5.254123262
360,194.72,0.69375,7.457623465,6.359675037,2.394919871,5.25877985
361,194.63,0.694,7.461039656,6.364845856,2.401030719,5.263393251
362,194.53,0.69424,7.464402463,6.369971007,2.407121503,5.267966007
363,194.43,0.69449,7.467708082,6.375047725,2.413192184,5.272500551
364,194.33,0.69473,7.470956813,6.380076204,2.41924273,5.276992769
365,194.29,0.69498,7.474148954,6.385056638,2.425273104,5.28144462
366,194.23,0.69522,7.477309243,6.390006871,2.431283266,5.285855493
367,194.18,0.69547,7.480429693,6.394921133,2.437273181,5.290245541
368,194.12,0.69571,7.483514577,6.399802503,2.443242867,5.29459981
369,194.06,0.69596,7.486560002,6.404648167,2.449192326,5.29892806
370,194.01,0.6962,7.489566169,6.409458264,2.455121569,5.303223041
371,193.95,0.69644,7.492537344,6.414235867,2.461030599,5.307487979
372,193.89,0.69669,7.495469637,6.418978164,2.466919418,5.31172495
373,193.84,0.69693,7.498363244,6.423685291,2.472788039,5.315929947
374,193.78,0.69718,7.501222425,6.428360319,2.478636465,5.320104827
375,193.72,0.69742,7.50404329,6.433000436,2.484464701,5.32425224
376,193.66,0.69767,7.506826035,6.437605776,2.490272758,5.328367936
377,193.6,0.69791,7.50957085,6.442176474,2.496060644,5.332453874
378,193.54,0.69815,7.51227793,6.446712663,2.501828361,5.336509386
379,193.48,0.6984,7.514947466,6.451214477,2.507575917,5.340534911
380,193.42,0.69864,7.517579647,6.455682048,2.513303317,5.344530422
381,193.35,0.69889,7.520174664,6.460115508,2.519010567,5.348496088
382,193.29,0.69913,7.52272865,6.464512061,2.524697674,5.352431994
383,193.23,0.69937,7.52524587,6.468874779,2.530364645,5.356334994
384,193.17,0.69962,7.527726509,6.473203791,2.536011478,5.360209854
385,193.11,0.69986,7.530170754,6.477499228,2.541638183,5.364054712
386,193.04,0.7001,7.532578789,6.481761219,2.547244766,5.367870508
387,192.98,0.70035,7.53494675,6.485986972,2.552831237,5.371657
388,192.92,0.70059,7.537278889,6.490179548,2.558397605,5.375411184
389,192.86,0.70083,7.539575389,6.494339077,2.56394387,5.379137757
390,192.79,0.70108,7.54183643,6.498465687,2.569470043,5.382834884
391,192.73,0.70132,7.544058151,6.502556584,2.574976133,5.386503491
392,192.66,0.70156,7.546244794,6.506614828,2.580462152,5.390140084
393,192.6,0.70181,7.548392498,6.510637626,2.585928101,5.393749559
394,192.53,0.70205,7.550505501,6.514628035,2.591373993,5.397326745
395,192.47,0.70229,7.552579942,6.518583263,2.596799829,5.400877242
396,192.4,0.70253,7.554620057,6.522506363,2.602205622,5.40439558
397,192.34,0.70278,7.556621984,6.526394546,2.607591376,5.407887485
398,192.27,0.70302,7.558589954,6.53025086,2.612957104,5.411347435
