simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
64,-572.75,0.24075,17.51841525,12.99766962,0.453369493,9.980644633
65,-605.35,0.2415,17.77699834,13.19794082,0.471530432,10.17539982
66,-576.23,0.24224,18.07458896,13.42654969,0.489976639,10.31266161
67,-604.13,0.24298,18.33465434,13.62826102,0.508655717,10.50575414
68,-575.34,0.24372,18.62798069,13.85416008,0.527611439,10.64523009
69,-592.9,0.24446,18.88427508,14.05351285,0.54679997,10.83426955
70,-569.11,0.24519,19.16082924,14.26766007,0.566258516,10.97273274
71,-586.18,0.24592,19.40705183,14.46008411,0.585943823,11.14900504
72,-574.56,0.24664,19.67275131,14.66672747,0.605878243,11.28504959
73,-589.33,0.24739,19.92301465,14.86239385,0.626026242,11.45389559
74,-572.94,0.24811,20.19008242,15.07035186,0.646409332,11.59661089
75,-594.24,0.24886,20.43587601,15.26311696,0.667009068,11.76402188
76,-569.78,0.24958,20.70653784,15.47399192,0.687843914,11.90402205
77,-595.03,0.25032,20.94602899,15.66252912,0.708888741,12.07575047
78,-566.4,0.25105,21.21519015,15.87263722,0.730171254,12.20912975
79,-594.32,0.25178,21.44817647,16.0567914,0.751655005,12.38271824
80,-560.73,0.25251,21.71400555,16.26480099,0.773373207,12.51034624
81,-593.77,0.25324,21.93786082,16.44266502,0.795283705,12.68394607
82,-560.28,0.25397,22.20061878,16.64875175,0.817423367,12.80448045
83,-589.01,0.25469,22.42157412,16.82481285,0.839743425,12.97885911
84,-560.29,0.25542,22.67607228,17.02522253,0.862287714,13.09698263
85,-583.01,0.25613,22.89472272,17.19989881,0.885007686,13.26597707
86,-563.24,0.25686,23.13954251,17.39359599,0.90794106,13.38476213
87,-574.08,0.25757,23.35940973,17.56941841,0.931046132,13.54592483
88,-566.91,0.2583,23.59113173,17.7539246,0.954352206,13.66923003
89,-566.31,0.25901,23.81314725,17.93155383,0.977830077,13.81817036
90,-573.48,0.25974,24.03336811,18.10801085,1.001492685,13.94858987
91,-556.76,0.26044,24.26108433,18.29000241,1.025328305,14.08548934
92,-581.25,0.26116,24.46787747,18.45701223,1.049334276,14.22579757
93,-549.65,0.26187,24.70288364,18.64450542,1.073518587,14.34792678
94,-583.07,0.26259,24.89927627,18.80424711,1.097856695,14.50054887
95,-545.69,0.2633,25.13440222,18.99205964,1.122380324,14.60931547
96,-582.04,0.264,25.32414449,19.1472309,1.147044693,14.76787882
97,-545.66,0.26472,25.55594203,19.33286544,1.171893586,14.8689863
98,-576.23,0.26542,25.74359603,19.48675061,1.196874493,15.02830049
99,-548.35,0.26614,25.96629408,19.66603336,1.222035019,15.12760507
100,-566.01,0.26683,26.15503414,19.82091367,1.247324094,15.28054522
101,-553.48,0.26755,26.36348798,19.99012105,1.272781314,15.3836025
102,-555.35,0.26824,26.55621905,20.14808159,1.298367295,15.52367402
103,-563.62,0.26896,26.75018505,20.30702747,1.324104105,15.63555504
104,-545.43,0.26964,26.95290834,20.47239161,1.349973263,15.76041256
105,-571.1,0.27036,27.13349249,20.62186944,1.375975705,15.88692993
106,-538.17,0.27105,27.34324718,20.79249476,1.402120995,15.99500389
107,-573.59,0.27175,27.51368118,20.9348315,1.428383323,16.13443131
108,-534.86,0.27245,27.72457182,21.10645663,1.454795634,16.22904826
109,-572.46,0.27314,27.88942394,21.24494224,1.481312461,16.37523036
110,-535.09,0.27385,28.09712597,21.41443914,1.507979682,16.46266118
111,-568,0.27453,28.26042082,21.55197125,1.534744158,16.60946382
112,-538.2,0.27524,28.46098219,21.71648067,1.561654522,16.69553178
113,-559.83,0.27593,28.62600387,21.85542222,1.588659519,16.83730973
114,-544.77,0.27664,28.81512296,22.01183199,1.615801405,16.92703549
115,-551.45,0.27732,28.98587904,22.15506761,1.643039096,17.05820067
116,-553.12,0.27803,29.16348077,22.30331749,1.670399786,17.1571629
117,-543.96,0.27871,29.34215117,22.45241535,1.697862075,17.27529423
118,-562.3,0.27942,29.50941468,22.59335269,1.725433422,17.3862642
119,-538.79,0.2801,29.69713535,22.74912995,1.753114683,17.4911373
120,-565.97,0.2808,29.85680007,22.88473081,1.780892431,17.61512078
121,-534.92,0.28149,30.04716954,23.04256483,1.808789726,17.70851452
122,-568.47,0.28219,30.20077207,23.17393358,1.836774083,17.83960527
123,-531.15,0.28287,30.39243909,23.3328446,1.864880298,17.92524791
124,-569.57,0.28357,30.54014541,23.46009601,1.893065924,18.0607812
125,-531.4,0.28426,30.73147134,23.61889578,1.921374193,18.13992692
126,-567.03,0.28495,30.87780424,23.74528966,1.949754434,18.27805021
127,-533.36,0.28565,31.06445804,23.90084809,1.978256252,18.35511779
128,-562.9,0.28633,31.21135653,24.02777857,2.006827805,18.49047504
129,-536.46,0.28704,31.39149231,24.17875824,2.035514928,18.56928253
130,-557.94,0.28772,31.5402745,24.30717121,2.064271792,18.69877218
131,-539.86,0.28843,31.71297881,24.45290762,2.093136133,18.78168524
132,-552.75,0.2891,31.86403141,24.58307672,2.122071751,18.90356913
133,-545.64,0.28981,32.02911434,24.72342748,2.151105732,18.99162814
134,-546.1,0.29049,32.18520485,24.85734586,2.180212995,19.10530992
135,-555.03,0.29119,32.34106134,24.99114884,2.209409314,19.20099028
136,-539.95,0.29187,32.5064681,25.13190169,2.238684112,19.30412913
137,-562.63,0.29258,32.6537563,25.25963144,2.268036839,19.41186029
138,-536.34,0.29326,32.82654535,25.40582198,2.297478155,19.50311437
139,-565.34,0.29396,32.96820026,25.52959615,2.326987038,19.62190447
140,-533.31,0.29465,33.14266212,25.67710199,2.356592407,19.70405508
141,-566.56,0.29534,33.27937863,25.79741824,2.386258344,19.82813255
142,-530.96,0.29603,33.45377212,25.94497843,2.416022135,19.90417387
143,-566.52,0.29672,33.58635048,26.06240964,2.445840299,20.03087053
144,-532.93,0.29742,33.75920073,26.2089548,2.47575571,20.10256921
145,-563.59,0.2981,33.89248834,26.32699591,2.50572024,20.22994829
146,-534.49,0.29881,34.06037522,26.47005477,2.535779742,20.30202046
147,-557.62,0.29948,34.19394123,26.58839033,2.565888676,20.42533456
148,-540.06,0.30019,34.35334123,26.72541375,2.596086408,20.49943431
149,-547.73,0.30086,34.49175509,26.84733593,2.62633341,20.61514522
150,-550.87,0.30157,34.63824225,26.97512398,2.656659026,20.69644
151,-536.36,0.30224,34.78763245,27.10505094,2.687039007,20.79879837
152,-562.67,0.30294,34.91975443,27.22255258,2.717482377,20.89464423
153,-530.21,0.30363,35.08154957,27.36151249,2.74799225,20.9793721
154,-563.38,0.30432,35.20536212,27.47309857,2.778548643,21.09272158
155,-526.44,0.30501,35.36660388,27.61173656,2.809185325,21.16344665
156,-562.52,0.30569,35.48485085,27.71938044,2.8398586,21.28233436
157,-529.12,0.30638,35.6437156,27.85637382,2.870611119,21.3463146
158,-554.08,0.30706,35.76357835,27.96525419,2.901393465,21.46620445
159,-538.32,0.30776,35.91120413,28.09420221,2.932251951,21.53113025
160,-539.02,0.30843,36.04005996,28.20963786,2.963141747,21.64163748
161,-555.56,0.30913,36.16907863,28.32521728,2.994094457,21.71782748
162,-527.08,0.3098,36.31645047,28.45407653,3.025088426,21.80866048
163,-561.72,0.31049,36.43077624,28.55911344,3.056123675,21.90812056
164,-524.11,0.31118,36.58408897,28.69231804,3.08722106,21.97736028
165,-560.02,0.31186,36.69383732,28.79410941,3.118342582,22.09077435
166,-526.63,0.31255,36.84386889,28.92500045,3.149532723,22.15049669
167,-553.19,0.31322,36.95512766,29.02793548,3.180741452,22.26534
168,-533.7,0.31392,37.09591437,29.15220442,3.212014739,22.32572946
169,-540.98,0.31458,37.21380491,29.25997452,3.243308054,22.43289907
170,-547.52,0.31528,37.33932389,29.3732694,3.27465506,22.50191667
171,-529.42,0.31595,37.47169509,29.49153493,3.306029416,22.59319989
172,-556.76,0.31664,37.58298395,29.59460406,3.337439725,22.68062672
173,-524.28,0.31732,37.724866,29.71977598,3.368893713,22.75272745
174,-557.67,0.318,37.82924276,29.8178997,3.400367119,22.85595124
175,-521.63,0.31868,37.97098819,29.94301305,3.431894852,22.91586325
176,-556.6,0.31936,38.07125973,30.03821204,3.463433852,23.02416304
177,-523.23,0.32005,38.21057588,30.1616073,3.495026787,23.07866935
178,-549.3,0.32071,38.31143282,30.25726305,3.526626069,23.1873332
179,-531.23,0.32141,38.44111437,30.37373515,3.558276294,23.24219448
180,-538.8,0.32207,38.54969255,30.47499284,3.589933336,23.34298655
181,-542.04,0.32277,38.66623439,30.58200873,3.621630099,23.40742016
182,-529.68,0.32343,38.78588003,30.69128002,3.653342341,23.49362427
183,-551.28,0.32412,38.89105423,30.79011743,3.685079091,23.5731554
184,-523.1,0.32479,39.02019633,30.90626738,3.716843827,23.64386408
185,-555.26,0.32547,39.11696578,30.99906419,3.7486199,23.73760886
186,-519.27,0.32615,39.24962461,31.11777531,3.780434674,23.7955801
187,-555.67,0.32682,39.34109039,31.20676661,3.812251009,23.89755921
188,-518.22,0.3275,39.47313473,31.3250539,3.844109919,23.94781218
189,-552.98,0.32817,39.56236929,31.41245326,3.875964175,24.05257887
190,-522.8,0.32886,39.69020863,31.52772131,3.907860167,24.09988309
191,-544.95,0.32952,39.78338446,31.61798057,3.939748822,24.20253057
192,-527.76,0.33021,39.90090322,31.72581271,3.97167428,24.25392311
193,-537.5,0.33087,39.99851577,31.81928414,4.003596806,24.34655481
194,-538.47,0.33157,40.1065312,31.92026548,4.035544215,24.40576461
195,-529.21,0.33223,40.2151146,32.02166331,4.067493677,24.48746124
196,-552.55,0.33292,40.31280303,32.11520021,4.099457064,24.56013275
197,-519.86,0.33359,40.43648746,32.22750749,4.131434989,24.62784694
198,-560.67,0.33427,40.52281304,32.3128559,4.163414939,24.71859178
199,-515.83,0.33495,40.65495165,32.43127574,4.195426635,24.76954494
200,-556.96,0.33562,40.73583664,32.51270983,4.227427259,24.87418644
201,-526.53,0.33631,40.86258992,32.6272506,4.259469216,24.91491095
202,-542.32,0.33698,40.954157,32.716404,4.291493782,25.01954893
203,-542.83,0.33768,41.06297305,32.81800585,4.323553431,25.0688905
204,-528.87,0.33834,41.17183914,32.9196507,4.355607843,25.15546283
205,-559.13,0.33903,41.26448874,33.00959181,4.387676726,25.22637037
206,-521.71,0.33971,41.39120545,33.12412737,4.419760111,25.29083648
207,-562.03,0.34039,41.47489946,33.20761637,4.451839392,25.38545767
208,-521.47,0.34108,41.60399989,33.3238808,4.483953541,25.4327184
209,-559.04,0.34175,41.68639455,33.40644096,4.516053259,25.53653411
210,-525.48,0.34244,41.81095001,33.5194316,4.54819049,25.57888353
211,-550.96,0.34311,41.89673806,33.60444672,4.580311726,25.68112536
212,-533.53,0.34381,42.01086512,33.70991389,4.612465199,25.72688404
213,-540.2,0.34448,42.10461729,33.80067871,4.644606499,25.81930151
214,-549.57,0.34518,42.20542154,33.8965301,4.67676804,25.87562833
215,-530.95,0.34585,42.31644066,33.99975805,4.708926478,25.95286671
216,-558.76,0.34654,42.40582445,34.08737078,4.741089865,26.02950847
217,-526.76,0.34722,42.52654632,34.19760435,4.773269882,26.08898497
218,-560.87,0.34791,42.61025976,34.28112936,4.80544173,26.18094328
219,-525.54,0.34859,42.73246244,34.39243452,4.837641264,26.22939979
220,-560.73,0.34927,42.81382652,34.47426644,4.869826087,26.32721003
221,-527.25,0.34996,42.93487269,34.58473793,4.902040239,26.37131491
222,-558.26,0.35064,43.01713805,34.6672212,4.934236944,26.47003827
223,-528.89,0.35134,43.13429571,34.7748859,4.966461611,26.51449105
224,-549.76,0.352,43.2174054,34.85797686,4.998669823,26.60994329
225,-541.05,0.35271,43.32371262,34.95780468,5.03090151,26.65646256
226,-533.77,0.35337,43.41954042,35.05006946,5.06311768,26.74231125
227,-560.53,0.35407,43.50669737,35.13606836,5.095344884,26.80312579
228,-522.44,0.35475,43.62413239,35.24392075,5.127571123,26.86752372
229,-562.31,0.35543,43.69774561,35.32014159,5.159786466,26.9547885
230,-520.64,0.35612,43.81634527,35.428826,5.192025583,26.997119
231,-551.93,0.35679,43.88705338,35.50294094,5.224238293,27.09463625
232,-546.09,0.35749,43.99260427,35.60219185,5.256476099,27.13030213
233,-528.18,0.35816,44.09091763,35.6962203,5.288684181,27.22012298
234,-570.14,0.35886,44.16857928,35.77533319,5.320902441,27.28125858
235,-521.02,0.35954,44.29418164,35.8890466,5.353122611,27.33787034
236,-565.57,0.36022,44.36297651,35.96175799,5.385321045,27.43499117
237,-532.04,0.36093,44.48218992,36.07085173,5.417552644,27.46927496
238,-547.59,0.36159,44.56223588,36.1516767,5.449752358,27.5706754
239,-554.72,0.36231,44.65949374,36.24491363,5.48197791,27.61221402
240,-533.16,0.36298,44.7645181,36.34375624,5.514184464,27.6928733
241,-568.74,0.36368,44.84443926,36.42447449,5.546391725,27.76327523
242,-525.22,0.36436,44.96507678,36.53457824,5.578608602,27.81779146
243,-566.5,0.36505,45.03520988,36.60822758,5.610806348,27.91179654
244,-523.4,0.36574,45.15225168,36.7157259,5.643031584,27.94847145
245,-561.53,0.36642,45.21947179,36.78725982,5.675226481,28.04711103
246,-528.34,0.36711,45.32973774,36.88985078,5.70744475,28.07948418
247,-551.44,0.36778,45.40154046,36.96467408,5.739629368,28.17447806
248,-536.63,0.36849,45.49914514,37.05810581,5.771829636,28.21207216
249,-541.38,0.36916,45.57937891,37.13899092,5.804001549,28.29465868
250,-551.39,0.36986,45.66459046,37.22345366,5.836174675,28.34426604
251,-531.01,0.37053,45.76085561,37.31588591,5.868329169,28.41179083
252,-570.08,0.37123,45.83352325,37.39127403,5.900470768,28.48064749
253,-526.11,0.37191,45.95094143,37.4989551,5.93261217,28.52993469
254,-572.58,0.3726,46.01725193,37.56974377,5.964726389,28.62350646
255,-529.27,0.37331,46.13676999,37.67892723,5.996864692,28.65723481
256,-562.78,0.37398,46.20567168,37.7515749,6.028968578,28.75905727
257,-542.11,0.3747,46.31260587,37.85166103,6.061098976,28.79138589
258,-547.27,0.37537,46.39507405,37.93408507,6.093197952,28.88366176
259,-563.07,0.37608,46.48303404,38.02046011,6.125309063,28.93093678
260,-537.59,0.37676,46.5889591,38.11979832,6.157404324,29.00161993
261,-570.95,0.37747,46.66496397,38.19753495,6.189490041,29.07688582
262,-531.74,0.37816,46.77937175,38.3029837,6.221586808,29.12612252
263,-569.42,0.37885,46.84789007,38.37530599,6.253660378,29.21726421
264,-526.55,0.37954,46.95957721,38.47877578,6.285754731,29.25377001
265,-566.24,0.38023,47.02145875,38.54628885,6.31781734,29.34808885
266,-529.12,0.38093,47.12851374,38.6463915,6.349897646,29.37790427
267,-555.18,0.3816,47.1924167,38.71533841,6.38193866,29.47130646
268,-540.44,0.38231,47.28563466,38.80542464,6.413992137,29.50312273
269,-541.16,0.38298,47.36146627,38.88295002,6.44600872,29.58452349
270,-557.41,0.38368,47.43774488,38.96077812,6.478022021,29.63099071
271,-530.82,0.38436,47.53236881,39.05183451,6.510012197,29.69254885
272,-569.02,0.38506,47.59619321,39.12064519,6.541979815,29.76249914
273,-525.22,0.38574,47.70375679,39.22101172,6.573945945,29.80409761
274,-569.19,0.38643,47.76054565,39.28471867,6.605875374,29.89286945
275,-527.87,0.38713,47.86751129,39.38462448,6.637818235,29.92084175
276,-553.28,0.3878,47.9264282,39.44983885,6.669716443,30.01486457
277,-552.24,0.38852,48.01386154,39.53561212,6.701627496,30.04231647
278,-527.79,0.38918,48.09966339,39.62019743,6.733496439,30.12081251
279,-574.59,0.38988,48.15736059,39.68447601,6.765355983,30.1764414
280,-519.55,0.39057,48.26886851,39.78757876,6.79720433,30.21907982
281,-563.87,0.39125,48.3166929,39.84470367,6.829009359,30.31051628
282,-537.03,0.39196,48.41462868,39.93797303,6.860832752,30.33007025
283,-537.93,0.39262,48.48110701,40.00852502,6.892601652,30.4202993
284,-568.36,0.39333,48.54827577,40.07954841,6.924373497,30.45535963
285,-523.13,0.39401,48.65041326,40.17579771,6.956112351,30.51424478
286,-570.99,0.3947,48.70029228,40.2343121,6.987819076,30.59121706
287,-524.27,0.39539,48.8048308,40.3322574,7.019533793,30.61846491
288,-561.33,0.39607,48.85520932,40.39109679,7.051196728,30.71069837
289,-532.67,0.39677,48.94752465,40.48018004,7.082870531,30.73188508
290,-547.65,0.39744,49.00651649,40.54519412,7.114493267,30.81680793
291,-547.98,0.39815,49.08218845,40.62222057,7.146113024,30.84798818
292,-535.8,0.39882,49.15787077,40.69923569,7.177691739,30.91526239
293,-562.9,0.39952,49.2193441,40.76597117,7.209248595,30.96729722
294,-527.61,0.4002,49.31173576,40.85500342,7.2407837,31.01430518
295,-567.86,0.40089,49.36332794,40.9145682,7.272280872,31.08831401
296,-523.44,0.40158,49.46089844,41.00729698,7.303775598,31.11806184
297,-566.12,0.40226,49.50716853,41.06297967,7.335221245,31.20349493
298,-523.65,0.40295,49.60196941,41.15366525,7.366670536,31.22410773
299,-558.2,0.40363,49.64778266,41.20897272,7.398064822,31.31113546
300,-530.92,0.40433,49.73256221,41.29237592,7.429459753,31.33067625
301,-541.09,0.40499,49.78577746,41.35297483,7.460799339,31.41005379
302,-557.8,0.4057,49.85016416,41.4216041,7.492128291,31.43874707
303,-519.53,0.40636,49.93348956,41.50388237,7.523410581,31.4978044
304,-570.6,0.40705,49.97318127,41.55463957,7.55465911,31.55927579
305,-516.68,0.40775,50.07105082,41.64736129,7.585895679,31.58457612
306,-555.4,0.40841,50.10697594,41.69535149,7.617070428,31.67196653
307,-540.86,0.40912,50.18624885,41.77459379,7.648250078,31.68325745
308,-526.46,0.40978,50.24842335,41.84147425,7.679363814,31.76154787
309,-569.84,0.41048,50.29418058,41.89647034,7.710461378,31.797774
310,-514.54,0.41116,50.38957731,41.98727072,7.74152332,31.83851201
311,-563.33,0.41183,50.42163664,42.03233205,7.772530954,31.91729298
312,-525.46,0.41253,50.50867787,42.11704422,7.803541243,31.92899926
313,-538.45,0.41319,50.5520641,42.17022399,7.834481773,32.01326482
314,-557.29,0.41389,50.60972895,42.2336708,7.865415609,32.03173661
315,-518.08,0.41456,50.6887571,42.31251306,7.896292899,32.089449
316,-567,0.41524,50.72319132,42.3591384,7.927130116,32.14777792
317,-513.93,0.41593,50.81311258,42.44578193,7.957951859,32.16991683
318,-555.4,0.41659,50.84245046,42.48867133,7.988707188,32.25198513
319,-529.6,0.4173,50.91813976,42.56497758,8.019459759,32.25995822
320,-531.35,0.41795,50.96411054,42.61980672,8.050140335,32.3364992
321,-558.6,0.41865,51.01180397,42.67583871,8.080802119,32.36014948
322,-515.33,0.41931,51.09040567,42.75415132,8.111411233,32.40748154
323,-563.72,0.42,51.11990324,42.79699047,8.141969791,32.4696796
324,-512.26,0.42068,51.20400301,42.87920546,8.172513332,32.4860401
325,-551.99,0.42134,51.22963946,42.91919323,8.202985765,32.56568663
326,-522.75,0.42204,51.29948297,42.99104702,8.233449745,32.57152643
327,-531.1,0.42269,51.33603767,43.03884136,8.26383848,32.64408237
328,-548.32,0.42338,51.3816404,43.09312141,8.294202732,32.66165191
329,-513.18,0.42404,51.44650942,43.16127404,8.324504555,32.70968168
330,-559.03,0.42472,51.47195339,43.20093218,8.354754474,32.760339
331,-505.92,0.42539,51.54881689,43.27766531,8.384974721,32.77811265
332,-551.29,0.42605,51.56600511,43.31129084,8.415120315,32.85113749
333,-510.93,0.42673,51.63339994,43.38110875,8.445250294,32.85276624
334,-533.83,0.42738,51.65551735,43.41820864,8.4752965,32.92492065
335,-528.38,0.42807,51.70261158,43.47328587,8.505316588,32.930824
336,-516.39,0.42871,51.74340671,43.52377613,8.535258908,32.98476261
337,-546.68,0.42939,51.77086915,43.56459496,8.565152245,33.01332289
338,-506.19,0.43004,51.83195881,43.62964301,8.594989595,33.04182117
339,-549.57,0.43071,51.84805394,43.66217279,8.624755885,33.09738641
340,-502.41,0.43137,51.91208923,43.72925846,8.654489818,33.10526465
341,-544.32,0.43203,51.92379663,43.75853295,8.684140068,33.17183421
342,-503.73,0.43269,51.9814416,43.82091379,8.713761715,33.17146707
343,-537.24,0.43334,51.99420355,43.85085463,8.743295048,33.2362996
344,-508.65,0.43401,52.04347689,43.90709601,8.772792862,33.23744203
345,-530.75,0.43466,52.06115889,43.94048915,8.802203987,33.29482105
346,-522.53,0.43533,52.1028388,43.99115084,8.831570435,33.30299304
347,-529.93,0.43599,52.13523804,44.03506972,8.860856264,33.35121245
348,-526.08,0.43666,52.17564508,44.08472285,8.890089165,33.37501994
349,-528.16,0.43732,52.21159255,44.13111393,8.919258734,33.41553796
350,-526.16,0.43798,52.24966397,44.17899361,8.948374339,33.44537868
351,-526.1,0.43865,52.28533904,44.22509954,8.977431072,33.48139934
352,-525.16,0.43931,52.32077409,44.27098703,9.006431562,33.5128479
353,-524.31,0.43997,52.3550004,44.3159565,9.035373261,33.54599679
354,-523.71,0.44063,52.38812467,44.36008413,9.064256093,33.57741909
355,-522.93,0.44129,52.42042824,44.40357234,9.093078879,33.60864595
356,-522.1,0.44195,52.45171847,44.44628149,9.121840562,33.63925743
357,-521.32,0.44261,52.48194682,44.48817585,9.150540412,33.66927486
358,-520.61,0.44327,52.51117458,44.52929894,9.179177479,33.69864971
359,-519.92,0.44392,52.53948429,44.56970973,9.207750765,33.72745122
360,-519.24,0.44458,52.5669033,44.60942736,9.236259341,33.75571604
361,-518.53,0.44523,52.59344784,44.64846297,9.264702378,33.78345014
362,-517.83,0.44589,52.61909051,44.68679624,9.293079082,33.81066357
363,-517.11,0.44654,52.64384762,44.72443837,9.321388679,33.83732954
364,-516.4,0.44719,52.66770283,44.76137699,9.349630365,33.86347201
365,-515.69,0.44784,52.69067245,44.79762332,9.377803361,33.88906721
366,-514.98,0.44849,52.71276185,44.83318069,9.405906869,33.91413782
367,-514.28,0.44914,52.73397638,44.86805239,9.433940113,33.93867811
368,-513.58,0.44979,52.75433214,44.90224954,9.461902326,33.96269433
369,-512.88,0.45043,52.77383434,44.93577535,9.489792752,33.98619632
370,-512.19,0.45108,52.79248816,44.96863306,9.517610651,34.00918367
371,-511.51,0.45173,52.81030952,45.00083364,9.545355297,34.03166028
372,-510.83,0.45237,52.82731419,45.03238799,9.573025968,34.05363685
373,-510.15,0.45301,52.84350712,45.0632992,9.600621966,34.07512113
374,-509.47,0.45366,52.85889324,45.09357035,9.628142612,34.09611341
375,-508.79,0.4543,52.87347744,45.1232045,9.655587234,34.11661711
376,-508.11,0.45494,52.8872646,45.15220473,9.682955171,34.13663432
377,-507.42,0.45558,52.90025957,45.18057406,9.710245765,34.15616767
378,-506.73,0.45622,52.91245655,45.20830786,9.737458372,34.17521957
379,-506.05,0.45686,52.92386043,45.2354092,9.76459235,34.19378392
380,-505.35,0.4575,52.93448666,45.2618888,9.791647056,34.21186683
381,-504.66,0.45813,52.94431883,45.28773436,9.818621855,34.22947778
382,-503.97,0.45877,52.95337241,45.31295661,9.84551613,34.24659915
383,-503.28,0.4594,52.96165219,45.33755857,9.872329247,34.26325047
384,-502.6,0.46004,52.96916293,45.36154326,9.899060595,34.27942695
385,-501.92,0.46067,52.97591994,45.38492131,9.925709567,34.29513408
386,-501.24,0.4613,52.98192783,45.40769565,9.952275566,34.31038148
387,-500.57,0.46194,52.98719125,45.42986922,9.978758014,34.32516846
