simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
247,-661.78,0.15767,48.60823949,38.29483776,4.353132214,29.31440419
248,-661.71,0.1585,48.83057428,38.48470282,4.393596316,29.45833148
249,-661.6,0.15934,49.05172862,38.67379505,4.434177454,29.60159571
250,-661.52,0.16017,49.27165275,38.86207725,4.474873819,29.74426128
251,-661.41,0.16101,49.49039433,39.04958248,4.515683663,29.88625987
252,-661.31,0.16184,49.70791751,39.23628358,4.556605186,30.02765758
253,-661.21,0.16267,49.92424212,39.42219355,4.597636651,30.16839656
254,-661.08,0.16351,50.13937402,39.60731535,4.638776284,30.3085161
255,-660.98,0.16434,50.35327747,39.79162186,4.68002234,30.44800326
256,-660.88,0.16517,50.56600005,39.97514617,4.721373087,30.58683364
257,-660.76,0.16601,50.77754755,40.15789117,4.762826759,30.72505477
258,-660.66,0.16684,50.987898,40.33983977,4.804381648,30.86265018
259,-660.54,0.16767,51.19708496,40.52101492,4.846036062,30.99960808
260,-660.42,0.16851,51.40508643,40.70139952,4.887788286,31.13595942
261,-660.3,0.16934,51.61190822,40.8809965,4.929636653,31.27167237
262,-660.2,0.17017,51.81755609,41.0598088,4.971579473,31.406764
263,-660.07,0.171,52.0220635,41.23785934,5.013615071,31.54123072
264,-659.94,0.17184,52.22539448,41.41512097,5.055741783,31.67509993
265,-659.82,0.17267,52.42755482,41.59159664,5.09795799,31.80833011
266,-659.71,0.1735,52.62856408,41.76729926,5.140262037,31.94094242
267,-659.58,0.17433,52.82844174,41.94224172,5.18265228,32.07294268
268,-659.44,0.17516,53.02716567,42.11640687,5.225127105,32.20434308
269,-659.32,0.17599,53.2247277,42.28978763,5.267684926,32.33511969
270,-659.2,0.17683,53.42116119,42.46240689,5.310324135,32.46527504
271,-659.07,0.17766,53.61647166,42.63426749,5.353043122,32.59483393
272,-658.93,0.17849,53.8106508,42.80536229,5.39584032,32.72378935
273,-658.8,0.17932,54.00369034,42.97568417,5.438714173,32.8521366
274,-658.63,0.18015,54.19560968,43.14524599,5.481663123,32.97987005
275,-658.46,0.18098,54.38635908,43.31401069,5.524685606,33.10700672
276,-658.3,0.18181,54.57594429,43.48198128,5.567780086,33.23349843
277,-658.13,0.18264,54.76438485,43.6491707,5.610944975,33.35936918
278,-657.96,0.18347,54.95167259,43.81557191,5.654178698,33.48462361
279,-657.79,0.1843,55.13781319,43.98118788,5.697479708,33.60925221
280,-657.62,0.18513,55.3228123,44.14602155,5.740846452,33.7332626
281,-657.46,0.18596,55.50667555,44.31007587,5.784277391,33.85665516
282,-657.29,0.18679,55.68942231,44.47336371,5.827770996,33.97943331
283,-657.13,0.18761,55.87104429,44.63587801,5.871325752,34.10161028
284,-656.97,0.18844,56.05156081,44.79763162,5.914940168,34.22317287
285,-656.83,0.18927,56.23097732,44.95862738,5.958612752,34.34414129
286,-656.69,0.1901,56.40932678,45.11888805,6.002342037,34.46451047
287,-656.54,0.19093,56.58661442,45.27841636,6.046126568,34.58430819
288,-656.4,0.19175,56.76283169,45.43720512,6.089964934,34.70352605
289,-656.26,0.19258,56.93799762,45.59526704,6.133855733,34.82215983
290,-656.12,0.19341,57.11211738,45.75260484,6.177797558,34.94022578
291,-655.98,0.19424,57.28519609,45.90922122,6.22178903,35.05772033
292,-655.84,0.19506,57.45723889,46.06511888,6.26582878,35.17464828
293,-655.7,0.19589,57.62825084,46.22030053,6.30991545,35.29101087
294,-655.56,0.19672,57.79823702,46.37476882,6.354047692,35.40681083
295,-655.43,0.19754,57.96720247,46.52852645,6.398224168,35.52205027
296,-655.3,0.19837,58.13516595,46.68158598,6.442443551,35.63673152
297,-655.18,0.1992,58.30213236,46.83395003,6.486704525,35.75086789
298,-655.05,0.20002,58.46812036,46.98563112,6.531005799,35.86445692
299,-654.93,0.20085,58.63312098,47.13662189,6.575346092,35.97751384
300,-654.81,0.20167,58.79715283,47.28693482,6.61972415,36.09002425
301,-654.69,0.2025,58.96022064,47.43657244,6.664138711,36.2020084
302,-654.57,0.20333,59.12232915,47.58553729,6.708588541,36.31346081
303,-654.45,0.20415,59.28348305,47.73383187,6.753072414,36.42438683
304,-654.33,0.20498,59.44368703,47.88145868,6.797589114,36.53478723
305,-654.21,0.2058,59.60294576,48.02842022,6.842137435,36.64466471
306,-654.08,0.20663,59.76126386,48.17471897,6.88671618,36.75402114
307,-653.96,0.20745,59.91863223,48.3203475,6.931324161,36.86285872
308,-653.84,0.20828,60.07506925,48.46531822,6.975960202,36.97116847
309,-653.72,0.2091,60.23057948,48.60963359,7.020623117,37.07896824
310,-653.6,0.20992,60.38516748,48.75329604,7.065311747,37.18625345
311,-653.47,0.21075,60.53883777,48.89630803,7.110024942,37.29302899
312,-653.35,0.21157,60.69158114,49.03866209,7.154761562,37.39929571
313,-653.23,0.2124,60.84341584,49.18037056,7.199520475,37.50504515
314,-653.11,0.21322,60.99434635,49.32143587,7.244300542,37.61029488
315,-652.98,0.21404,61.14437708,49.4618604,7.28910065,37.71504037
316,-652.86,0.21487,61.29349877,49.60163668,7.333919694,37.81928642
317,-652.73,0.21569,61.44172956,49.740777,7.378756579,37.92302285
318,-652.61,0.21651,61.58906015,49.87927386,7.423610201,38.0262679
319,-652.48,0.21733,61.73550863,50.01713955,7.468479483,38.1290057
320,-652.35,0.21816,61.88106566,50.15436655,7.51336334,38.23125685
321,-652.22,0.21898,62.0257356,50.29095724,7.558260711,38.33300445
322,-652.09,0.2198,62.16952283,50.42691401,7.603170529,38.43425852
323,-651.96,0.22062,62.31243168,50.56223923,7.648091735,38.53501768
324,-651.83,0.22145,62.45446646,50.69693526,7.693023278,38.63528534
325,-651.7,0.22227,62.59563146,50.83100445,7.737964117,38.7350629
326,-651.57,0.22309,62.73593097,50.96444915,7.782913219,38.83435259
327,-651.44,0.22391,62.87536922,51.0972717,7.827869559,38.93315625
328,-651.31,0.22473,63.01395047,51.22947443,7.87283212,39.03147592
329,-651.19,0.22555,63.1516789,51.36105964,7.917799895,39.12931351
330,-651.06,0.22637,63.28857238,51.49203953,7.962771884,39.22667098
331,-650.93,0.2272,63.42462135,51.62240649,8.007747096,39.32356126
332,-650.8,0.22802,63.55982995,51.75216281,8.052724564,39.4199706
333,-650.67,0.22884,63.69420232,51.88131078,8.097703311,39.51590753
334,-650.53,0.22966,63.82774257,52.00985267,8.142682371,39.61137119
335,-650.4,0.23048,63.96044115,52.13778091,8.187660786,39.70636465
336,-650.27,0.2313,64.09231583,52.26510765,8.232637603,39.80087833
337,-650.14,0.23212,64.22337067,52.39183513,8.277611866,39.89493
338,-650.02,0.23294,64.3536097,52.51796559,8.322582637,39.98851485
339,-649.89,0.23376,64.48305055,52.64351113,8.367548991,40.08163756
340,-649.77,0.23458,64.61168353,52.76846408,8.412510009,40.17430979
341,-649.64,0.2354,64.73952622,52.89283649,8.457464793,40.26651825
342,-649.52,0.23621,64.86656889,53.01662072,8.502412441,40.35828215
343,-649.4,0.23703,64.99282908,53.13982878,8.54735207,40.44958499
344,-649.28,0.23785,65.11831064,53.26246284,8.592282794,40.54044733
345,-649.16,0.23867,65.2430174,53.38452504,8.637203745,40.63086303
346,-649.04,0.23949,65.36695316,53.50601751,8.682114066,40.72083723
347,-648.92,0.24031,65.49012171,53.6269424,8.727012905,40.81037029
348,-648.8,0.24113,65.61252682,53.74730183,8.771899419,40.89946459
349,-648.68,0.24194,65.73417222,53.8670979,8.816772772,40.98812165
350,-648.56,0.24276,65.85506167,53.98633272,8.861632133,41.07634332
351,-648.44,0.24358,65.97519887,54.1050084,8.906476681,41.16413131
352,-648.32,0.2444,66.09458751,54.22312702,8.951305601,41.25148739
353,-648.19,0.24521,66.21323128,54.34069066,8.996118085,41.33841328
354,-648.07,0.24603,66.33112024,54.4576916,9.040913332,41.42491072
355,-647.95,0.24685,66.4482717,54.57414174,9.085690548,41.51097049
356,-647.82,0.24767,66.56468927,54.69004316,9.13044893,41.59660992
357,-647.7,0.24848,66.68036299,54.80538809,9.175187698,41.68182412
358,-647.57,0.2493,66.79531008,54.92018842,9.219906079,41.76660664
359,-647.45,0.25012,66.90952055,55.03443639,9.264603291,41.8509736
360,-647.32,0.25093,67.02301159,55.14814387,9.309278574,41.93490966
361,-647.19,0.25175,67.13577317,55.26130308,9.35393116,42.01843468
362,-647.07,0.25256,67.24780887,55.37391608,9.398560302,42.10153172
363,-646.93,0.25338,67.35913584,55.4859947,9.443165247,42.18421036
364,-646.8,0.25419,67.46973043,55.59752137,9.487745245,42.26647989
365,-646.67,0.25501,67.5796098,55.70850794,9.53229957,42.3483169
366,-646.53,0.25583,67.68877749,55.81895643,9.576827471,42.42974463
367,-646.39,0.25664,67.79722344,55.92885908,9.621328221,42.51075566
368,-646.26,0.25746,67.90495119,56.03821794,9.665801097,42.59134456
369,-646.12,0.25827,68.01197786,56.14704483,9.710245368,42.67151605
370,-645.99,0.25909,68.11829333,56.25533197,9.75466031,42.75128146
371,-645.85,0.2599,68.22391467,56.36309115,9.799045221,42.83062742
372,-645.71,0.26071,68.32883174,56.47031459,9.843399389,42.90957287
373,-645.58,0.26153,68.43304802,56.57700429,9.887722124,42.98810123
374,-645.44,0.26234,68.5365805,56.68317204,9.932012728,43.06622187
375,-645.31,0.26316,68.63941901,56.78881002,9.976270509,43.14394408
376,-645.17,0.26397,68.74158052,56.89392999,10.0204948,43.22125533
377,-645.04,0.26478,68.84305481,56.99852412,10.06468491,43.29817415
378,-644.83,0.2656,68.94385882,57.10260416,10.10884019,43.37468409
379,-644.73,0.26641,69.04388765,57.20609392,10.15295997,43.4508053
380,-644.61,0.26722,69.14329389,57.30910302,10.19704361,43.52644444
381,-644.44,0.26803,69.24205355,57.41161375,10.24109034,43.60176331
382,-644.34,0.26885,69.34010224,57.51357917,10.28509957,43.67667389
383,-644.21,0.26966,69.43753807,57.61506964,10.3290707,43.75116111
384,-644.05,0.27047,69.5343235,57.71605767,10.37300303,43.82530992
385,-643.97,0.27128,69.63042124,57.81651588,10.41689601,43.89905387
386,-643.85,0.2721,69.72594271,57.91652428,10.46074902,43.97239059
