simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
89,-473.79,0.34938,16.32747421,12.31389429,0.696801616,9.481553169
90,-473.7,0.34998,16.48327508,12.43828217,0.71293023,9.577086115
91,-473.62,0.35057,16.63822739,12.56214512,0.729182875,9.672185013
92,-473.56,0.35117,16.79234524,12.68549228,0.745558138,9.766860226
93,-473.55,0.35177,16.94565257,12.80833991,0.762054623,9.861117851
94,-473.67,0.35236,17.09820297,12.93072571,0.778670959,9.954973731
95,-474.44,0.35296,17.25012925,13.05274463,0.795405806,10.0484635
96,-445.02,0.35354,17.40208069,13.17486471,0.812257889,10.14167822
97,-493.67,0.35413,17.52493018,13.27605172,0.82922609,10.23510149
98,-450.57,0.35474,17.6950617,13.41144089,0.846310038,10.30507665
99,-475.84,0.35531,17.82169506,13.51551574,0.863476038,10.42308193
100,-475.17,0.35593,17.97225641,13.63693042,0.880777868,10.48585836
101,-456.86,0.3565,18.1214161,13.75741332,0.898165355,10.59127687
102,-493.58,0.35711,18.25195642,13.86452931,0.915665524,10.67763556
103,-446.45,0.35769,18.41845233,13.99767327,0.933276416,10.75711053
104,-493.74,0.35828,18.53768613,14.09678031,0.950976345,10.86850698
105,-452.54,0.35889,18.70295545,14.22918433,0.96880612,10.92844201
106,-475.04,0.35946,18.8265432,14.3315798,0.986711266,11.04722667
107,-482.02,0.36008,18.97141085,14.44939829,1.004744134,11.10767793
108,-452.48,0.36066,19.12257668,14.57183867,1.022856655,11.20994346
109,-498.36,0.36126,19.24406288,14.67292487,1.041072849,11.29969422
110,-445.83,0.36186,19.41069603,14.80666697,1.059399593,11.37089008
111,-488.57,0.36244,19.52451508,14.90236109,1.077802558,11.48633007
112,-468.74,0.36306,19.67965139,15.0279385,1.096333097,11.5406335
113,-457.65,0.36363,19.81412826,15.13867797,1.114930404,11.65406662
114,-500.35,0.36424,19.9371783,15.24122896,1.133641454,11.72596914
115,-445.48,0.36483,20.102518,15.37437255,1.152442272,11.80625665
116,-493.26,0.36542,20.21263906,15.46772942,1.171319448,11.91711315
117,-465.88,0.36604,20.36925044,15.5947009,1.190321092,11.97066456
118,-462.2,0.36661,20.49756467,15.70131895,1.209383652,12.08589299
119,-499.01,0.36723,20.62167282,15.80495651,1.228560039,12.15236329
120,-447.21,0.36782,20.78227326,15.93499985,1.247817546,12.23608068
121,-496.89,0.36841,20.89070141,16.02745115,1.267151044,12.34195637
122,-459.83,0.36903,21.04777737,16.15507249,1.286602021,12.3965267
123,-471.74,0.3696,21.16691349,16.25537621,1.306110426,12.51197652
124,-492.01,0.37022,21.29710185,16.3637092,1.325731656,12.5712385
125,-452.29,0.3708,21.44713789,16.48643221,1.345421976,12.66316578
126,-499.72,0.37141,21.55711741,16.58030242,1.365193745,12.75733983
127,-452.62,0.37201,21.71390335,16.70801312,1.385069407,12.8183646
128,-485.86,0.37259,21.82289615,16.80128936,1.405002799,12.93112064
129,-472.55,0.37321,21.96406488,16.91783952,1.425047225,12.98361374
130,-463.73,0.37379,22.09117106,17.02429989,1.445147682,13.08749765
131,-496.28,0.37441,22.20899968,17.12411377,1.465340728,13.15841971
132,-450.19,0.37499,22.35901702,17.24721769,1.485609998,13.23583042
