simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
31,-317.27,0.50989,2.356414936,1.72222708,0.025380477,1.306194901
32,-318.64,0.5103,2.450472218,1.792067374,0.027881074,1.362061649
33,-316.36,0.5107,2.544984627,1.862308813,0.03048436,1.415773222
34,-316.09,0.51109,2.637518552,1.931194098,0.033186446,1.470823494
35,-315.53,0.51149,2.729422567,1.999695151,0.035987507,1.523777097
36,-315.12,0.51189,2.820507929,2.067674878,0.03888494,1.577168807
37,-314.59,0.51229,2.910878377,2.135207242,0.041877692,1.629776022
38,-313.87,0.51268,3.000458573,2.202236978,0.044964497,1.682197244
39,-313.15,0.51308,3.089127866,2.268676039,0.048144213,1.734118619
40,-312.43,0.51347,3.176891782,2.334527396,0.051415616,1.785574667
41,-311.68,0.51387,3.26375582,2.399794009,0.054777346,1.836554522
42,-310.89,0.51426,3.349705842,2.464464667,0.058228057,1.887066356
43,-310.08,0.51465,3.434721405,2.528523596,0.061766412,1.937094511
44,-309.26,0.51504,3.518795364,2.591964614,0.065391063,1.986628304
45,-308.62,0.51543,3.601927199,2.654786317,0.069100643,2.035665658
46,-307.99,0.51582,3.684239364,2.717076112,0.072893782,2.084206186
47,-307.37,0.51621,3.76574317,2.778841252,0.076769112,2.132347803
48,-306.76,0.5166,3.846449834,2.840088934,0.080725414,2.180057478
49,-306.18,0.51698,3.926370478,2.9008263,0.084761481,2.227357419
50,-305.63,0.51737,4.005528972,2.961069711,0.088876128,2.274246474
51,-305.1,0.51775,4.083948961,3.020835389,0.093068184,2.320743615
52,-304.6,0.51814,4.161647473,3.080134799,0.09733651,2.366859157
53,-304.14,0.51852,4.238647772,3.138983928,0.101679997,2.412601758
54,-303.71,0.5189,4.314979295,3.197403245,0.106097561,2.457985816
55,-303.31,0.51929,4.390664849,3.255408454,0.110588147,2.503028289
56,-302.94,0.51967,4.465727047,3.313015149,0.115150739,2.547739738
57,-302.59,0.52005,4.54018832,3.370238806,0.119784349,2.592133291
58,-302.28,0.52043,4.614064572,3.427090216,0.124488019,2.636220862
59,-302.11,0.52081,4.687384263,3.483589249,0.12926082,2.680009641
60,-301.94,0.52119,4.760238978,3.539801387,0.134101844,2.723518939
61,-301.82,0.52157,4.832631042,3.595727737,0.139010219,2.76681379
62,-301.79,0.52195,4.904594411,3.65139225,0.143985181,2.809868102
63,-301.78,0.52234,4.976188153,3.706837039,0.149025971,2.852719749
64,-301.76,0.52272,5.047426725,3.76207206,0.154131872,2.895399847
65,-301.75,0.5231,5.118305531,3.817093519,0.159302236,2.937906472
66,-301.73,0.52348,5.188832651,3.871906776,0.164536436,2.980236336
67,-301.72,0.52386,5.259003472,3.926508032,0.169833839,3.022396945
68,-301.71,0.52424,5.328826059,3.980902643,0.175193826,3.064381028
69,-301.69,0.52462,5.398302107,4.035091372,0.180615773,3.106197763
70,-301.67,0.525,5.46742698,4.089070414,0.186099069,3.147844262
71,-301.64,0.52538,5.536202389,4.142840544,0.191643106,3.18931763
72,-301.61,0.52576,5.604623712,4.19639797,0.197247273,3.230620092
73,-301.58,0.52614,5.672692677,4.249743479,0.202910962,3.271746613
74,-301.54,0.52652,5.740411003,4.302877858,0.208633565,3.312700331
75,-301.49,0.5269,5.807774076,4.355797322,0.214414474,3.353480932
76,-301.43,0.52728,5.87477731,4.408498104,0.220253088,3.394084459
77,-301.37,0.52766,5.94141614,4.460976453,0.226148801,3.434508517
78,-301.31,0.52804,6.007692352,4.513233197,0.232101005,3.474750069
79,-301.24,0.52842,6.073607718,4.565269163,0.238109089,3.514811457
80,-301.17,0.5288,6.139157688,4.617080609,0.244172445,3.554692744
81,-301.13,0.52918,6.204344053,4.668668376,0.25029047,3.594389865
82,-301.11,0.52956,6.269187537,4.720046978,0.256462558,3.633905604
83,-301.07,0.52994,6.333702442,4.771226309,0.262688105,3.673255099
84,-301.03,0.53032,6.397877743,4.82219799,0.268966536,3.71244311
85,-300.99,0.5307,6.461715097,4.872962792,0.275297293,3.751458398
86,-300.95,0.53108,6.525216156,4.923521483,0.281679806,3.790306693
87,-300.9,0.53146,6.58838256,4.973874828,0.288113511,3.828986556
88,-300.86,0.53184,6.651209634,5.024019032,0.294597847,3.867499568
89,-300.81,0.53222,6.713705346,5.07395943,0.301132256,3.905840951
90,-300.77,0.53259,6.775865005,5.123692223,0.307716177,3.944018792
91,-300.72,0.53297,6.837696561,5.173222738,0.314349061,3.982025558
92,-300.67,0.53335,6.89919531,5.222547171,0.321030355,4.019870488
93,-300.63,0.53373,6.960362879,5.27166629,0.327759516,4.057545557
94,-300.58,0.53411,7.02120719,5.320585409,0.334535999,4.095055124
95,-300.53,0.53449,7.08172352,5.369300721,0.341359261,4.132403395
96,-300.48,0.53487,7.14191347,5.417812983,0.348228772,4.169584457
97,-300.43,0.53525,7.201778638,5.466122951,0.355143997,4.206601767
98,-300.38,0.53563,7.26132061,5.514231376,0.362104405,4.243454822
99,-300.33,0.53601,7.320540967,5.562139009,0.369109469,4.280144786
100,-300.28,0.53638,7.379441281,5.609846596,0.376158665,4.316672115
101,-300.22,0.53676,7.438023116,5.657354882,0.383251473,4.353037559
102,-300.17,0.53714,7.496281735,5.704660062,0.390387377,4.389241741
103,-300.12,0.53752,7.554225013,5.751767438,0.397565863,4.425280265
104,-300.06,0.5379,7.611854493,5.798677746,0.404786415,4.461161011
105,-300,0.53828,7.669165417,5.845387176,0.412048527,4.496881578
106,-299.91,0.53865,7.726159344,5.891896476,0.419351698,4.532438835
107,-299.83,0.53903,7.782818958,5.938192767,0.42669542,4.56783505
108,-299.74,0.53941,7.839152193,5.98428139,0.434079193,4.603055012
109,-299.66,0.53979,7.895154368,6.030158584,0.441502494,4.638111214
110,-299.57,0.54017,7.950833395,6.075829683,0.448964814,4.672994297
111,-299.48,0.54054,8.006184581,6.121290921,0.45646564,4.707714265
112,-299.39,0.54092,8.06120954,6.166543087,0.46400447,4.742262803
113,-299.3,0.5413,8.115909879,6.211586969,0.471580797,4.776644408
114,-299.21,0.54168,8.170287196,6.256423348,0.47919412,4.810858164
115,-299.12,0.54205,8.224343083,6.301053005,0.486843937,4.844905436
116,-299.02,0.54243,8.278079122,6.345476718,0.494529756,4.878786621
117,-298.93,0.54281,8.331490619,6.389690733,0.502251083,4.912502521
118,-298.83,0.54318,8.384585444,6.433700367,0.510007429,4.946048715
119,-298.73,0.54356,8.43735889,6.477501864,0.517798304,4.979433102
120,-298.63,0.54394,8.489812545,6.521096009,0.525623226,5.012648258
121,-298.53,0.54431,8.541947988,6.564483586,0.533481709,5.045698295
122,-298.43,0.54469,8.593766791,6.607665373,0.541373272,5.078582452
123,-298.33,0.54507,8.645270516,6.650642148,0.549297436,5.111302018
124,-298.23,0.54544,8.69646072,6.693414684,0.557253728,5.143857413
125,-298.13,0.54582,8.747338953,6.735983753,0.565241674,5.176249421
126,-298.03,0.5462,8.797906754,6.778350122,0.573260809,5.208478667
127,-297.92,0.54657,8.848165658,6.820514556,0.581310667,5.240545839
128,-297.82,0.54695,8.898110942,6.862473308,0.589390787,5.272451597
129,-297.7,0.54732,8.947750407,6.904231666,0.59750071,5.304191575
130,-297.58,0.5477,8.997073077,6.94578137,0.605639977,5.335773613
131,-297.45,0.54807,9.046080526,6.987123216,0.613808134,5.367185282
132,-297.32,0.54845,9.094768082,7.028253488,0.622004721,5.398432814
133,-297.2,0.54882,9.14313734,7.069172997,0.630229278,5.429509534
134,-297.07,0.5492,9.191196119,7.109887048,0.638481343,5.460419257
135,-296.94,0.54957,9.238939731,7.150391924,0.646760457,5.491166385
136,-296.81,0.54995,9.286369748,7.190688426,0.655066171,5.521745006
137,-296.66,0.55032,9.333487733,7.23077735,0.663398032,5.5521586
138,-296.51,0.55069,9.3802828,7.270650505,0.671755592,5.582406679
139,-296.36,0.55107,9.42675657,7.310308724,0.680138405,5.612480407
140,-296.21,0.55144,9.472910655,7.349752837,0.688546014,5.642384542
141,-296.05,0.55181,9.51874666,7.388983669,0.696977966,5.672118093
142,-295.9,0.55219,9.564259975,7.427997561,0.705433812,5.701682491
143,-295.75,0.55256,9.609458429,7.466799836,0.713913103,5.731073143
144,-295.59,0.55293,9.654343605,7.50539131,0.722415392,5.760298015
145,-295.44,0.55331,9.698910877,7.543768322,0.730940237,5.789354743
146,-295.28,0.55368,9.743168043,7.581936179,0.739487202,5.818240329
147,-295.13,0.55405,9.78711047,7.619891216,0.748055848,5.846962048
148,-294.97,0.55442,9.830745933,7.657638729,0.756645744,5.875512828
149,-294.82,0.55479,9.87406979,7.695175053,0.765256457,5.903901649
150,-294.66,0.55517,9.917089794,7.732505474,0.773887563,5.932120717
151,-294.5,0.55554,9.959801295,7.769626325,0.782538637,5.960179302
152,-294.33,0.55591,10.00220585,7.80653842,0.79120926,5.988069486
153,-294.16,0.55628,10.04429883,7.843238115,0.799899013,6.015795605
154,-293.97,0.55665,10.08608183,7.879726238,0.808607479,6.043351849
155,-293.79,0.55702,10.12754407,7.915994713,0.817334235,6.070741682
156,-293.59,0.55739,10.16869337,7.952048857,0.826078864,6.097954722
157,-293.39,0.55776,10.209519,7.98788062,0.834840937,6.125001368
158,-293.19,0.55813,10.25002261,8.023490885,0.843620036,6.15186834
159,-292.99,0.5585,10.29020587,8.058880533,0.852415732,6.178562317
160,-292.82,0.55887,10.33007042,8.09405044,0.861227598,6.205081548
161,-292.66,0.55924,10.36963632,8.129014784,0.870055213,6.231427834
162,-292.49,0.55961,10.40891121,8.163778798,0.878898156,6.257616304
163,-292.32,0.55998,10.44789044,8.198338836,0.887756033,6.28364648
164,-292.15,0.56035,10.4865755,8.232695694,0.89662846,6.309514566
165,-291.97,0.56071,10.5249679,8.266850169,0.905515047,6.335223135
166,-291.78,0.56108,10.56306299,8.300798633,0.91441541,6.360772065
167,-291.6,0.56145,10.60085617,8.334537478,0.923329165,6.386157438
168,-291.41,0.56182,10.63835511,8.368071951,0.932255926,6.411376964
169,-291.23,0.56218,10.6755552,8.401398443,0.941195303,6.436437539
170,-291.04,0.56255,10.71246407,8.43452219,0.950146915,6.461332303
171,-290.85,0.56292,10.7490771,8.467439584,0.959110377,6.486070066
172,-290.66,0.56329,10.78539582,8.500151442,0.968085316,6.510643157
173,-290.46,0.56365,10.82142174,8.532658581,0.977071352,6.535055803
174,-290.27,0.56402,10.85715026,8.564957414,0.986068112,6.559307204
175,-290.07,0.56438,10.89258901,8.597053168,0.995075222,6.58339377
176,-289.86,0.56475,10.92773339,8.628942257,1.004092306,6.607322922
177,-289.66,0.56511,10.96257884,8.660621116,1.013118999,6.631087598
178,-289.45,0.56548,10.99713298,8.692094978,1.022154929,6.654686879
179,-289.21,0.56584,11.03139125,8.723360277,1.031199723,6.678127062
180,-288.96,0.56621,11.06533699,8.754404714,1.040253017,6.701401583
181,-288.69,0.56657,11.09896578,8.785224817,1.049314442,6.724499573
182,-288.43,0.56694,11.13226719,8.815812768,1.058383612,6.747421832
183,-288.16,0.5673,11.16524901,8.846173904,1.067460139,6.770159386
184,-287.89,0.56766,11.1979069,8.876304803,1.076543621,6.792722057
185,-287.62,0.56803,11.2302426,8.906206428,1.085633668,6.815101958
186,-287.36,0.56839,11.26225782,8.935879737,1.094729888,6.837303568
187,-287.09,0.56875,11.2939603,8.965330038,1.103831889,6.859326143
188,-286.83,0.56911,11.3253457,8.99455391,1.112939285,6.881175988
189,-286.56,0.56947,11.35642172,9.023556645,1.122051699,6.902846699
190,-286.3,0.56984,11.387184,9.052334826,1.131168751,6.924346955
191,-286.04,0.5702,11.41764023,9.080893727,1.14029007,6.94566935
192,-285.77,0.57056,11.44779204,9.109234264,1.149415281,6.966822967
193,-285.51,0.57092,11.47763507,9.137353019,1.158544022,6.987805059
194,-285.24,0.57128,11.50717695,9.165255248,1.167675932,7.008613044
195,-284.96,0.57164,11.53641332,9.192937533,1.176810645,7.029253944
196,-284.69,0.572,11.56533984,9.220396485,1.185947807,7.049721051
197,-284.43,0.57235,11.59396415,9.24763736,1.19508706,7.070013487
198,-284.17,0.57271,11.62229385,9.274665382,1.204228041,7.090137555
199,-283.9,0.57307,11.65033052,9.301481442,1.213370399,7.110096484
200,-283.63,0.57343,11.67806976,9.328082126,1.222513792,7.129889966
201,-283.36,0.57379,11.70551318,9.354468343,1.231657879,7.14951439
202,-283.1,0.57414,11.73266237,9.380640997,1.240802319,7.168972359
203,-282.83,0.5745,11.75952487,9.406605275,1.249946771,7.188263848
204,-282.56,0.57486,11.78609626,9.432357768,1.259090897,7.207394715
205,-282.27,0.57521,11.81237814,9.45789937,1.268234371,7.226358745
206,-281.99,0.57557,11.83836021,9.483222423,1.277376862,7.245159623
207,-281.7,0.57592,11.86405004,9.508332133,1.28651804,7.263787316
208,-281.4,0.57628,11.8894433,9.533225143,1.295657568,7.282251934
209,-281.11,0.57663,11.91453572,9.55789812,1.304795116,7.300545525
210,-280.82,0.57699,11.93933484,9.582356273,1.313930351,7.318667796
211,-280.52,0.57734,11.96384226,9.606600523,1.323062937,7.336624743
212,-280.23,0.5777,11.98805371,9.630627542,1.332192546,7.354414921
213,-279.93,0.57805,12.01197669,9.654442513,1.341318855,7.37203529
214,-279.63,0.5784,12.03560691,9.67804211,1.350441536,7.389492976
215,-279.33,0.57875,12.05894599,9.701427265,1.359560272,7.406781318
216,-279.03,0.57911,12.08199554,9.724598909,1.36867474,7.42390423
217,-278.73,0.57946,12.10475714,9.747557968,1.377784621,7.440861158
218,-278.43,0.57981,12.12723241,9.770305365,1.3868896,7.457653426
219,-278.1,0.58016,12.14942291,9.79284202,1.395989363,7.474281563
220,-277.78,0.58051,12.17131274,9.815156214,1.405083601,7.490746428
221,-277.45,0.58086,12.1929094,9.837253143,1.414172007,7.50703465
222,-277.13,0.58121,12.21420873,9.859129564,1.423254255,7.523157731
223,-276.81,0.58156,12.23521821,9.880790654,1.432330032,7.53910726
224,-276.48,0.58191,12.25593946,9.902237366,1.441399019,7.554892619
225,-276.16,0.58226,12.27636832,9.92346646,1.450460907,7.570510965
226,-275.84,0.5826,12.29651222,9.94448309,1.45951539,7.585959942
227,-275.53,0.58295,12.31637277,9.965288196,1.46856216,7.601246349
228,-275.21,0.5833,12.33595735,9.985886889,1.477600916,7.616368418
229,-274.89,0.58365,12.35526171,10.00627591,1.486631361,7.631332647
230,-274.61,0.58399,12.37428745,10.02645619,1.495653207,7.64613271
231,-274.34,0.58434,12.39305917,10.04644529,1.504666163,7.660772369
232,-274.08,0.58468,12.41158403,10.06624819,1.513669941,7.67526967
233,-273.85,0.58503,12.42986912,10.08586984,1.522664281,7.689622584
234,-273.62,0.58538,12.44793299,10.10532346,1.531648933,7.703837525
235,-273.39,0.58572,12.46577682,10.12460974,1.540623655,7.717926559
236,-273.16,0.58606,12.48340179,10.14372938,1.549588228,7.731885406
237,-272.93,0.58641,12.50080909,10.16268308,1.558542434,7.745716688
238,-272.71,0.58675,12.51799989,10.18147154,1.56748606,7.759420113
239,-272.48,0.5871,12.53498106,10.20009958,1.576418891,7.772996615
240,-272.24,0.58744,12.55174802,10.21856373,1.585340717,7.786451213
241,-272,0.58778,12.56829621,10.23686057,1.594251336,7.799777962
242,-271.76,0.58813,12.58462682,10.25499079,1.60315054,7.812975578
243,-271.53,0.58847,12.60074104,10.2729551,1.612038119,7.82604543
244,-271.3,0.58881,12.61664573,10.29075832,1.620913863,7.838987763
245,-271.06,0.58915,12.63234201,10.30840112,1.629777565,7.851807874
246,-270.8,0.58949,12.64782535,10.32588007,1.638629025,7.864504313
247,-270.55,0.58984,12.66308552,10.34318766,1.647468049,7.877073898
248,-270.3,0.59018,12.67812945,10.36032873,1.656294433,7.88950964
249,-270.04,0.59052,12.69295831,10.37730399,1.665107967,7.901819919
250,-269.78,0.59086,12.70756762,10.39411005,1.673908447,7.914002023
251,-269.52,0.5912,12.72195858,10.41074764,1.68269567,7.926053361
252,-269.26,0.59154,12.73613242,10.42721749,1.691469432,7.937975878
253,-269,0.59188,12.75009032,10.44352033,1.700229528,7.949769596
254,-268.75,0.59222,12.76383347,10.45965687,1.708975757,7.961435346
255,-268.49,0.59255,12.77736872,10.4756319,1.717707919,7.972973614
256,-268.24,0.59289,12.79069155,10.49144205,1.726425816,7.984389568
257,-268.01,0.59323,12.80380879,10.50709209,1.735129259,7.995677293
258,-267.79,0.59357,12.8167328,10.52259082,1.743818054,8.006844643
259,-267.57,0.59391,12.82947025,10.53794295,1.752492017,8.017898149
260,-267.37,0.59424,12.84202214,10.55314908,1.761150976,8.02884031
261,-267.17,0.59458,12.8544007,10.56821793,1.769794771,8.039670781
262,-266.95,0.59492,12.86660686,10.58315007,1.778423239,8.050399446
263,-266.74,0.59525,12.87863035,10.59793797,1.787036237,8.061022785
264,-266.54,0.59559,12.89047774,10.61258629,1.795633618,8.071533921
265,-266.33,0.59593,12.90215558,10.62709964,1.804215227,8.081940967
266,-266.13,0.59626,12.91365919,10.64147456,1.812780918,8.092245672
267,-265.92,0.5966,12.9249951,10.65571564,1.82133055,8.102443442
268,-265.72,0.59693,12.93615862,10.66981942,1.82986398,8.112541381
269,-265.51,0.59727,12.94715628,10.68379049,1.838381069,8.122532639
270,-265.3,0.5976,12.95798338,10.6976254,1.846881679,8.132425258
271,-265.09,0.59794,12.96864085,10.7113247,1.855365674,8.142211995
272,-264.88,0.59827,12.97912961,10.72488897,1.863832917,8.151896565
273,-264.68,0.5986,12.98945058,10.73831878,1.872283271,8.161478056
274,-264.47,0.59894,12.99961022,10.75161869,1.880716601,8.170957506
275,-264.26,0.59927,13.00960384,10.76478524,1.889132772,8.180339594
276,-264.06,0.5996,13.01943236,10.777819,1.89753166,8.189618499
277,-263.85,0.59994,13.0291022,10.79072451,1.905913134,8.198797326
278,-263.64,0.60027,13.03860869,10.80349833,1.914277063,8.207879863
279,-263.43,0.6006,13.04795272,10.816141,1.922623327,8.21686067
280,-263.22,0.60093,13.05713517,10.82865307,1.9309518,8.22574268
281,-263.02,0.60127,13.06615692,10.84103511,1.939262356,8.234525291
282,-262.81,0.6016,13.07502437,10.85329162,1.947554871,8.243209388
283,-262.6,0.60193,13.08373283,10.86541917,1.955829225,8.251799666
284,-262.39,0.60226,13.09228318,10.8774183,1.964085302,8.260290307
285,-262.2,0.60259,13.10067627,10.88928954,1.972322982,8.268684392
286,-262.02,0.60292,13.10892396,10.90104139,1.980542149,8.276981242
287,-261.84,0.60325,13.11703254,10.91267829,1.988742686,8.285190616
288,-261.67,0.60358,13.12500274,10.92420074,1.99692449,8.293313381
289,-261.5,0.60391,13.1328408,10.93561316,2.005087465,8.30134971
290,-261.32,0.60424,13.14054741,10.946916,2.01323152,8.309304485
291,-261.15,0.60457,13.14811781,10.95810575,2.021356566,8.317176158
292,-260.97,0.6049,13.15555819,10.96918685,2.029462518,8.32496148
293,-260.78,0.60523,13.16286379,10.98015577,2.037549288,8.332666768
294,-260.6,0.60556,13.17002985,10.99100905,2.04561679,8.340285453
295,-260.43,0.60589,13.17706259,11.0017511,2.053664937,8.347816436
296,-260.25,0.60621,13.18396821,11.01238632,2.061693637,8.355265134
297,-260.08,0.60654,13.1907419,11.02291123,2.069702802,8.36263418
298,-259.9,0.60687,13.19738986,11.03333021,2.077692355,8.369918563
299,-259.72,0.6072,13.20390728,11.04363977,2.085662211,8.377125312
300,-259.54,0.60752,13.21029489,11.05384035,2.093612294,8.384247565
301,-259.34,0.60785,13.21655337,11.06393241,2.101542524,8.391288735
302,-259.15,0.60818,13.22267256,11.07390855,2.109452819,8.398247897
303,-258.95,0.60851,13.22865864,11.08377318,2.117343099,8.405117195
304,-258.75,0.60883,13.23450691,11.09352285,2.125213275,8.411904883
305,-258.55,0.60916,13.24021813,11.10315803,2.133063262,8.418603634
306,-258.36,0.60948,13.24579304,11.11267923,2.140892973,8.425217095
307,-258.16,0.60981,13.25123782,11.12209083,2.148702319,8.431744279
308,-257.97,0.61014,13.25654776,11.13138937,2.156491216,8.438190513
309,-257.77,0.61046,13.26172901,11.14057926,2.164259583,8.44454971
310,-257.58,0.61079,13.26677686,11.14965703,2.172007338,8.45082934
311,-257.39,0.61111,13.27169746,11.15862708,2.179734402,8.457022414
312,-257.19,0.61143,13.27649149,11.16748984,2.187440696,8.463136773
313,-257.01,0.61176,13.28115426,11.17624188,2.195126144,8.469169619
314,-256.86,0.61208,13.28569727,11.18489145,2.202790674,8.475118302
315,-256.72,0.61241,13.29013733,11.19345065,2.210434205,8.480993155
316,-256.57,0.61273,13.29448037,11.20192373,2.218056675,8.486803306
317,-256.42,0.61305,13.29872152,11.21030716,2.225658036,8.492549641
318,-256.27,0.61338,13.30286133,11.2186013,2.233238251,8.49822784
319,-256.12,0.6137,13.30690033,11.22680652,2.240797275,8.503840138
320,-255.97,0.61402,13.31083908,11.23492317,2.248335065,8.509386003
321,-255.83,0.61435,13.31467809,11.24295163,2.255851578,8.514866064
322,-255.68,0.61467,13.31842327,11.25089613,2.263346774,8.520280462
323,-255.53,0.61499,13.32206976,11.25875313,2.27082061,8.52563386
324,-255.38,0.61531,13.32561809,11.26652299,2.278273053,8.530920351
325,-255.23,0.61563,13.32906877,11.27420607,2.285704064,8.536142829
326,-255.08,0.61596,13.33242234,11.28180273,2.293113602,8.541300473
327,-254.92,0.61628,13.33567931,11.28931331,2.300501632,8.546394027
328,-254.77,0.6166,13.33883486,11.29673432,2.307868114,8.551423572
329,-254.62,0.61692,13.34189487,11.30406997,2.315213013,8.556385164
330,-254.46,0.61724,13.34485986,11.31132062,2.322536286,8.561285186
331,-254.31,0.61756,13.347725,11.31848277,2.329837898,8.566121334
332,-254.16,0.61788,13.35049617,11.32556063,2.337117815,8.570890671
333,-254,0.6182,13.35317387,11.33255455,2.344375998,8.575599143
334,-253.85,0.61852,13.35575327,11.33946102,2.351612413,8.580244625
335,-253.69,0.61884,13.35824024,11.34628425,2.358827027,8.58482411
336,-253.53,0.61916,13.36062995,11.35302075,2.366019804,8.589343559
337,-253.38,0.61948,13.36292292,11.35967087,2.373190712,8.593796554
338,-253.22,0.6198,13.365125,11.36623881,2.380339715,8.598186206
339,-253.06,0.62012,13.36723137,11.37272106,2.387466777,8.602515882
340,-252.91,0.62044,13.36924254,11.379118,2.394571871,8.606780259
341,-252.76,0.62076,13.37116434,11.3854338,2.401654961,8.610981983
342,-252.62,0.62108,13.37299725,11.39166879,2.408716015,8.615124604
343,-252.48,0.6214,13.37474704,11.39782714,2.415755005,8.619206993
344,-252.36,0.62171,13.37641417,11.40390915,2.422771906,8.62323426
345,-252.23,0.62203,13.37800966,11.40992279,2.429766698,8.627204595
346,-252.11,0.62235,13.3795286,11.4158645,2.436739362,8.631127627
347,-251.98,0.62267,13.38097668,11.4217384,2.443689893,8.63499533
348,-251.86,0.62299,13.382349,11.42754095,2.450618279,8.638815671
349,-251.73,0.6233,13.38365124,11.43327624,2.457524515,8.64258133
350,-251.6,0.62362,13.38487849,11.43894074,2.464408591,8.64629997
351,-251.47,0.62394,13.38603117,11.44453473,2.471270501,8.649964401
352,-251.34,0.62425,13.38710965,11.45005851,2.478110236,8.653577975
353,-251.21,0.62457,13.38811435,11.45551235,2.484927788,8.657139595
354,-251.08,0.62489,13.38904566,11.46089654,2.491723147,8.660650037
355,-250.96,0.6252,13.38990396,11.46621136,2.498496305,8.664109285
356,-250.83,0.62552,13.39069492,11.4714609,2.505247255,8.667517659
357,-250.7,0.62584,13.39141363,11.47664162,2.511975988,8.67087957
358,-250.57,0.62615,13.39206048,11.4817538,2.518682505,8.674189207
359,-250.44,0.62647,13.39263585,11.48679773,2.525366799,8.677449332
360,-250.31,0.62678,13.39314014,11.49177367,2.532028863,8.680659087
361,-250.17,0.6271,13.39357371,11.49668191,2.538668693,8.683819139
362,-250.04,0.62742,13.39393171,11.50151893,2.545286284,8.686929511
363,-249.91,0.62773,13.39421978,11.50628881,2.55188163,8.689986272
364,-249.78,0.62805,13.39443831,11.51099184,2.558454721,8.692995629
365,-249.66,0.62836,13.39458766,11.51562827,2.565005555,8.695955259
366,-249.53,0.62868,13.39467345,11.52020217,2.571534128,8.698866442
367,-249.41,0.62899,13.39469078,11.52471,2.578040436,8.701733152
368,-249.28,0.6293,13.39464525,11.52915582,2.584524485,8.70454977
369,-249.15,0.62962,13.39453197,11.5335361,2.590986272,8.707323178
370,-249.03,0.62993,13.39435131,11.5378511,2.5974258,8.710046533
371,-248.91,0.63025,13.39410885,11.54210488,2.603843071,8.712723019
372,-248.79,0.63056,13.39380492,11.54629767,2.610238081,8.715355789
373,-248.66,0.63087,13.39343985,11.55042972,2.616610838,8.71794378
374,-248.53,0.63119,13.39300876,11.55449752,2.622961348,8.720487709
375,-248.41,0.6315,13.392512,11.55850133,2.629289616,8.722983344
376,-248.28,0.63181,13.39195514,11.56244517,2.635595643,8.725432761
377,-248.15,0.63213,13.3913333,11.56632552,2.641879432,8.727839564
378,-248.02,0.63244,13.39064682,11.57014265,2.648140989,8.730198303
379,-247.9,0.63275,13.38989605,11.57389681,2.654380316,8.732511565
380,-247.77,0.63306,13.38908655,11.57759202,2.660597415,8.734778542
381,-247.64,0.63338,13.38821344,11.58122477,2.666792291,8.737004041
382,-247.51,0.63369,13.38727705,11.58479531,2.67296495,8.739182109
383,-247.37,0.634,13.38627774,11.5883039,2.679115398,8.741315541
384,-247.24,0.63431,13.38521065,11.59174705,2.685243637,8.743403436
385,-247.11,0.63462,13.38408135,11.59512877,2.691349673,8.745442275
386,-246.99,0.63494,13.38289017,11.59844932,2.697433503,8.747438019
387,-246.86,0.63525,13.38164263,11.60171268,2.703495133,8.749388424
