simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
117,655,0.18278,33.79072702,25.67160833,1.700663474,19.74994603
118,654.76,0.1836,34.07589983,25.90143189,1.733196969,19.92613968
119,654.67,0.18443,34.35935356,26.13016688,1.765947163,20.10150058
120,654.48,0.18525,34.6413026,26.3579661,1.798911475,20.27596216
121,654.32,0.18608,34.92161705,26.58473392,1.832087199,20.44972352
122,654.18,0.1869,35.2003461,26.81050392,1.865471887,20.62259444
123,654.02,0.18773,35.47752497,27.03529966,1.899062946,20.79469325
124,653.87,0.18855,35.75313383,27.25910496,1.932857853,20.96599679
125,653.74,0.18938,36.02719409,27.48193342,1.96685413,21.13649731
126,653.61,0.1902,36.29974077,27.7038085,2.001049288,21.30621378
127,653.48,0.19103,36.57078126,27.92473374,2.035440868,21.47516487
128,653.36,0.19185,36.84032294,28.1447127,2.070026463,21.64334715
129,653.23,0.19267,37.10838686,28.36375879,2.10480368,21.81076652
130,653.11,0.1935,37.37496655,28.58186558,2.139770143,21.97743595
131,652.98,0.19432,37.64008297,28.79904649,2.17492351,22.1433433
132,652.86,0.19514,37.90372958,29.01529506,2.210261439,22.30850913
133,652.73,0.19597,38.16592728,29.23062465,2.245781618,22.47291807
134,652.61,0.19679,38.42666946,29.44502881,2.281481738,22.63659198
135,652.5,0.19761,38.68597694,29.65852087,2.317359521,22.79951491
136,652.39,0.19844,38.94387042,29.87111411,2.353412688,22.96170894
137,652.28,0.19926,39.20035682,30.08281187,2.389638995,23.12318002
138,652.18,0.20008,39.45544301,30.29361748,2.426036226,23.28392983
139,652.08,0.2009,39.70914953,30.50354415,2.462602182,23.44396183
140,651.97,0.20173,39.96148311,30.71259513,2.499334679,23.60328973
141,651.87,0.20255,40.2124368,30.92076381,2.536231564,23.76191184
142,651.77,0.20337,40.46203101,31.12806335,2.573290701,23.91982193
143,651.67,0.20419,40.71027239,31.33449698,2.61050995,24.07703775
144,651.57,0.20501,40.95716754,31.54006791,2.647887205,24.23355586
145,651.46,0.20583,41.20272306,31.74477937,2.685420372,24.38938172
146,651.36,0.20666,41.44693182,31.94862466,2.723107374,24.54451704
147,651.26,0.20748,41.68981408,32.1516169,2.760946147,24.69895409
148,651.16,0.2083,41.93137632,32.35375923,2.798934628,24.85271116
149,651.06,0.20912,42.17162498,32.55505484,2.837070782,25.00578449
150,650.96,0.20994,42.4105665,32.75550686,2.87535259,25.1581796
151,650.86,0.21076,42.64820726,32.95511844,2.913778046,25.30989808
152,650.75,0.21158,42.88455363,33.15389269,2.95234516,25.46094319
153,650.65,0.2124,43.11959827,33.35182288,2.991051956,25.61131743
154,650.55,0.21322,43.35336121,33.54892201,3.029896469,25.76101264
155,650.45,0.21404,43.58584872,33.74519316,3.068876736,25.91004716
156,650.35,0.21486,43.81706702,33.94063941,3.107990822,26.05841709
157,650.25,0.21568,44.04702232,34.13526384,3.147236806,26.20612791
158,650.14,0.2165,44.27572079,34.32906949,3.186612782,26.35318112
159,650.04,0.21732,44.50315496,34.52204957,3.226116855,26.49957988
160,649.93,0.21814,44.72934463,34.714217,3.265747146,26.64531565
161,649.82,0.21896,44.95428226,34.90556495,3.305501773,26.79040684
162,649.72,0.21978,45.17797398,35.09609648,3.345378882,26.93483845
163,649.59,0.2206,45.40043951,35.28582447,3.38537662,27.0786206
164,649.49,0.22142,45.62164397,35.4747224,3.425493144,27.22176375
165,649.38,0.22224,45.84163441,35.66282286,3.465726641,27.36423427
166,649.28,0.22306,46.06040314,35.85011898,3.506075265,27.50608311
167,649.17,0.22387,46.27796976,36.03662361,3.54653723,27.64728146
168,649.07,0.22469,46.49432653,36.22232985,3.587110747,27.78785614
169,648.96,0.22551,46.70949299,36.4072505,3.627794055,27.9277885
170,648.85,0.22633,46.92346134,36.59137866,3.668585391,28.06710106
171,648.74,0.22715,47.13623745,36.77471728,3.70948302,28.20577696
172,648.64,0.22797,47.34782715,36.9572693,3.750485205,28.34382696
173,648.53,0.22878,47.55824985,37.13904747,3.791590221,28.48125015
174,648.43,0.2296,47.76749766,37.32004485,3.832796356,28.61806147
175,648.32,0.23042,47.97558993,37.50027417,3.874101924,28.75424722
176,648.21,0.23124,48.18251871,37.67972846,3.915505239,28.88982771
177,648.11,0.23205,48.3882897,37.85841062,3.957004642,29.02478694
178,648,0.23287,48.59292215,38.03633333,3.998598468,29.15913522
179,647.9,0.23369,48.79640804,38.21348961,4.040285068,29.29288267
180,647.8,0.2345,48.99876658,38.38989213,4.082062818,29.42601757
181,647.05,0.23532,49.20000327,38.56554368,4.123930092,29.5585593
182,646.48,0.23614,49.39924123,38.73980986,4.16588529,29.69050313
183,646.01,0.23695,49.59673535,38.91287284,4.207926826,29.82114404
184,645.51,0.23777,49.79263027,39.08483538,4.250052115,29.95098361
185,644.98,0.23858,49.98689363,39.25567256,4.29225887,30.07992516
186,644.4,0.23939,50.17949333,39.42535962,4.334544981,30.20798201
187,643.84,0.2402,50.3703705,39.59385245,4.376908304,30.3351214
188,643.3,0.24102,50.55956124,39.76117548,4.41934667,30.46130841
189,642.76,0.24183,50.74710141,39.92735301,4.461857847,30.58658551
190,642.22,0.24264,50.93299965,40.0923897,4.504439654,30.71096227
191,641.71,0.24345,51.11726458,40.25629022,4.547089956,30.83444028
192,641.2,0.24425,51.29994513,40.41908837,4.589806638,30.9570245
193,640.53,0.24506,51.48104958,40.58078863,4.632587601,31.07875091
194,639.57,0.24587,51.66037121,40.74124023,4.675430808,31.19960972
195,638.61,0.24668,51.83753065,40.90016756,4.718334241,31.31943736
196,637.65,0.24748,52.01254034,41.05757765,4.761295651,31.4379961
197,636.68,0.24828,52.18541271,41.21347752,4.804312361,31.55539486
198,635.72,0.24909,52.35614674,41.3678645,4.847381721,31.67159603
199,634.77,0.24989,52.52476817,41.52075525,4.890501099,31.78661305
200,633.83,0.25069,52.69130252,41.67216631,4.933667876,31.90045932
201,632.83,0.25149,52.85577515,41.82211412,4.976879468,32.01314815
202,631.86,0.25228,53.01811834,41.97054794,5.02013333,32.12469274
203,630.85,0.25308,53.1783843,42.11750358,5.063426956,32.23503142
204,629.84,0.25387,53.33653221,42.26294974,5.10675777,32.3442307
205,628.83,0.25467,53.49257454,42.40689354,5.150123264,32.45222808
206,627.78,0.25546,53.64652368,42.54934208,5.193520893,32.5590584
207,626.74,0.25625,53.79833931,42.69026442,5.236948135,32.66471539
208,625.71,0.25704,53.94804728,42.82967737,5.28040249,32.76916766
209,624.68,0.25783,54.09567325,42.96759763,5.323881422,32.87244773
210,623.66,0.25862,54.24122959,43.10403232,5.367382431,32.97456098
211,622.63,0.2594,54.38474169,43.238998,5.410903057,33.07551355
212,621.6,0.26019,54.52620862,43.37249225,5.454440861,33.17532178
213,620.56,0.26097,54.66564259,43.50452211,5.497993443,33.27397654
214,619.51,0.26175,54.80304271,43.63508523,5.54155841,33.37149002
215,618.35,0.26253,54.93840816,43.76417928,5.58513339,33.46785488
216,617.22,0.26331,55.07160853,43.89170837,5.628716019,33.56307211
217,616.03,0.26409,55.20269601,44.01770836,5.672303939,33.65703483
218,614.88,0.26486,55.33160608,44.14213086,5.715894654,33.74982868
219,613.75,0.26564,55.45840387,44.26502112,5.759485733,33.84136404
220,612.63,0.26641,55.5831282,44.38640538,5.80307468,33.93172967
221,611.54,0.26718,55.7058047,44.50630043,5.846659084,34.02091784
222,610.47,0.26795,55.82648443,44.62474147,5.890236584,34.10895096
223,609.42,0.26872,55.94520523,44.74175415,5.933804859,34.19585924
224,608.38,0.26949,56.06200459,44.85736397,5.977361653,34.28165897
225,607.44,0.27026,56.17690695,44.97158698,6.020904762,34.36637209
226,606.51,0.27102,56.29005119,45.08452195,6.064432031,34.45000765
227,605.69,0.27179,56.40146044,45.19618415,6.107941343,34.53267232
228,604.88,0.27255,56.51128466,45.30668049,6.151430744,34.61433844
229,604.06,0.27331,56.61954568,45.41602547,6.194898315,34.69513722
230,603.35,0.27407,56.72623982,45.52421518,6.238342317,34.77502971
231,602.64,0.27483,56.83151528,45.63135542,6.281761039,34.85402829
232,601.93,0.27559,56.93538003,45.73745083,6.325152772,34.93224603
233,601.22,0.27635,57.03784201,45.84250604,6.368515986,35.00964059
234,600.51,0.27711,57.1389091,45.94652567,6.411849161,35.08623528
235,599.81,0.27787,57.23858915,46.04951431,6.455150795,35.16202568
236,599.1,0.27862,57.33690257,46.15148562,6.498419397,35.23701905
237,598.49,0.27938,57.43384447,46.25243504,6.541653493,35.31122783
238,597.87,0.28013,57.52954809,46.35245774,6.584851635,35.38464195
239,597.36,0.28089,57.62400769,46.45154865,6.628012376,35.45737202
240,596.84,0.28164,57.71736793,46.5498113,6.671134426,35.52936589
241,596.3,0.28239,57.80962219,46.64724011,6.714216493,35.60076123
242,595.88,0.28314,57.90075141,46.74382051,6.757257455,35.67149385
243,595.43,0.28389,57.99091163,46.83966436,6.800256185,35.74157479
244,594.96,0.28464,58.08007046,46.9347476,6.843211542,35.81112433
245,594.49,0.28539,58.16820827,47.02905534,6.886122563,35.88006497
246,594.01,0.28614,58.25533049,47.12259077,6.928988254,35.94841298
247,593.52,0.28689,58.34143008,47.21534809,6.971807601,36.01616526
248,593.03,0.28764,58.42650005,47.30732155,7.0145796,36.08331683
249,592.54,0.28839,58.51054593,47.3985144,7.057303242,36.14986356
250,592.06,0.28914,58.59357321,47.48892991,7.099977514,36.21581099
251,591.58,0.28988,58.67559977,47.57858028,7.142601413,36.2811606
252,591.09,0.29063,58.75663098,47.66746869,7.185173945,36.34592553
253,590.6,0.29137,58.83665976,47.75558935,7.22769414,36.41010396
254,590.12,0.29212,58.91569151,47.84294547,7.270161038,36.47369036
255,589.63,0.29286,58.99374396,47.92954919,7.312573673,36.53669081
256,589.15,0.2936,59.07081001,48.0153947,7.354931091,36.59911643
257,588.66,0.29435,59.14690731,48.1004941,7.397232359,36.66095622
258,588.17,0.29509,59.22202873,48.18484158,7.43947654,36.72222847
259,587.68,0.29583,59.29617953,48.26844029,7.481662721,36.78291913
260,587.19,0.29657,59.36936493,48.35129336,7.523789982,36.84303781
261,586.69,0.29731,59.44159015,48.43340393,7.565857416,36.90258409
262,586.19,0.29805,59.51284806,48.5147662,7.607864121,36.96156178
263,585.69,0.29879,59.58314391,48.59538334,7.649809206,37.01996299
264,585.18,0.29953,59.6524829,48.67525848,7.691691775,37.07779472
265,584.66,0.30026,59.72085795,48.75438588,7.733510941,37.13505765
266,584.15,0.301,59.78826204,48.83275984,7.775265826,37.19174525
267,583.62,0.30174,59.85471272,48.91039243,7.816955546,37.24785408
268,583.09,0.30247,59.9201907,48.98726908,7.858579213,37.30339917
269,582.55,0.30321,59.98470132,49.06339304,7.900135963,37.35835812
270,582.02,0.30394,60.04823765,49.13875868,7.941624909,37.41274412
271,581.48,0.30468,60.11081727,49.21337808,7.983045179,37.4665455
272,580.94,0.30541,60.17243322,49.2872456,8.024395891,37.51978078
273,580.4,0.30614,60.23309082,49.36036448,8.065676189,37.57243602
274,579.88,0.30687,60.29279535,49.43273793,8.106885211,37.62452084
275,579.36,0.3076,60.35157637,49.5043867,8.148022103,37.67603491
276,578.85,0.30833,60.40943897,49.5753139,8.189086023,37.72700165
277,578.34,0.30906,60.46640031,49.64553137,8.230076163,37.77741474
278,577.79,0.30979,60.52246534,49.71504212,8.270991724,37.82729019
279,577.25,0.31052,60.5775905,49.78381417,8.311831931,37.87662473
280,576.71,0.31125,60.63179312,49.85185945,8.352596015,37.92538418
281,576.17,0.31197,60.68507828,49.91918109,8.393283162,37.97359644
282,575.62,0.3127,60.73745109,49.98578221,8.43389258,38.02125335
283,575.08,0.31343,60.78890453,50.05165721,8.474423484,38.06836195
284,574.53,0.31415,60.83945576,50.11681794,8.514875099,38.11491314
285,573.98,0.31487,60.88909775,50.18125877,8.555246644,38.16092411
286,573.43,0.3156,60.93783556,50.24498285,8.595537362,38.20638145
287,572.92,0.31632,60.98567423,50.30799326,8.635746488,38.25129444
288,572.41,0.31704,61.03266684,50.37032783,8.675873268,38.29566275
289,571.91,0.31776,61.07881805,50.43198943,8.715916953,38.33952879
290,571.41,0.31848,61.12414449,50.49298962,8.755876862,38.38287795
291,570.9,0.3192,61.16865071,50.55333122,8.795752316,38.42572938
292,570.43,0.31992,61.21232927,50.61300841,8.835542663,38.46807825
293,569.96,0.32064,61.25523257,50.67205858,8.875247254,38.50992019
294,569.48,0.32136,61.29736487,50.7304844,8.914865438,38.55129884
295,568.99,0.32208,61.33871843,50.78827987,8.954396621,38.59219882
296,568.51,0.3228,61.37928562,50.84543908,8.993840221,38.63262004
297,568.02,0.32351,61.41908267,50.90197334,9.033195646,38.672556
298,567.53,0.32423,61.45810193,50.95787672,9.072462298,38.71202217
299,567.05,0.32494,61.49634767,51.01315191,9.111639601,38.75100548
300,566.56,0.32566,61.53383607,51.06781019,9.15072697,38.78951454
301,566.09,0.32637,61.57055942,51.12184562,9.189723828,38.82755838
302,565.63,0.32709,61.60654568,51.175278,9.228629619,38.86512663
303,565.17,0.3278,61.64181078,51.22811847,9.26744378,38.90224583
304,564.69,0.32851,61.67635867,51.28036953,9.30616578,38.93891727
305,564.13,0.32922,61.71016961,51.33201659,9.344795111,38.97514325
306,563.54,0.32993,61.74315302,51.38299389,9.38333127,39.0109066
307,563.14,0.33065,61.77527815,51.43327878,9.421773732,39.04614132
308,562.74,0.33136,61.80677424,51.48303634,9.460121872,39.08085016
309,562.28,0.33206,61.83764468,51.53226877,9.498375031,39.11521615
310,561.93,0.33277,61.86782212,51.58092717,9.536532814,39.14916443
311,561.63,0.33348,61.89743997,51.62910756,9.574594832,39.18267209
312,561.16,0.33419,61.9265601,51.67685444,9.612560621,39.21585597
313,560.85,0.3349,61.95498506,51.72402505,9.65042987,39.24871633
314,560.56,0.3356,61.98290684,51.77075773,9.688202342,39.28109388
315,560.25,0.33631,62.01035159,51.81707123,9.725877571,39.31321023
316,559.83,0.33702,62.03729833,51.86295025,9.763455316,39.34499271
317,559.58,0.33772,62.06362054,51.90830329,9.800935366,39.37645491
318,559.24,0.33843,62.08952108,51.95327659,9.838317485,39.40748909
319,558.92,0.33913,62.11489658,51.99779544,9.875601296,39.4383039
320,558.54,0.33984,62.13977328,52.0418786,9.912786651,39.46872787
321,558.26,0.34054,62.16408356,52.08547711,9.94987329,39.49885436
322,557.92,0.34125,62.18794752,52.12867749,9.986860979,39.52858938
323,557.57,0.34195,62.21129732,52.17143066,10.02374941,39.55806913
324,557.29,0.34265,62.23412399,52.21373,10.06053841,39.58718135
325,556.96,0.34336,62.25651216,52.25563643,10.09722774,39.61596608
326,556.63,0.34406,62.27840571,52.29710937,10.13381713,39.64447439
327,556.33,0.34476,62.29980729,52.33815058,10.17030643,39.67263942
328,556.03,0.34546,62.32075452,52.3787871,10.20669542,39.7004914
329,555.72,0.34616,62.3412498,52.41902056,10.24298388,39.72804772
330,555.4,0.34686,62.36128388,52.45884418,10.27917162,39.75530286
331,555.11,0.34756,62.38084755,52.4982512,10.31525849,39.78225158
332,554.81,0.34826,62.39997823,52.53726853,10.3512443,39.80888858
333,554.5,0.34896,62.41866659,52.57588936,10.38712885,39.83524611
334,554.19,0.34966,62.43690333,52.61410688,10.42291201,39.86130293
335,553.89,0.35036,62.45469087,52.65192274,10.4585936,39.88706043
336,553.59,0.35106,62.4720432,52.68934695,10.49417347,39.91251986
337,553.27,0.35176,62.48896263,52.72638109,10.52965144,39.93769187
338,552.96,0.35245,62.50542826,52.76301,10.56502738,39.96257372
339,552.63,0.35315,62.52145411,52.79924369,10.60030113,39.98714964
340,552.32,0.35385,62.53701934,52.83506705,10.63547252,40.01143749
341,552.23,0.35454,62.5521496,52.87049848,10.67054141,40.03541285
342,552.1,0.35524,62.56710191,52.90572351,10.70550762,40.05910656
343,551.99,0.35594,62.58183084,52.94070948,10.74037099,40.08271247
344,552.01,0.35663,62.59636067,52.97547401,10.7751317,40.10611216
345,552.08,0.35733,62.61084285,53.0101266,10.80978981,40.1293752
346,552.14,0.35803,62.6253355,53.04470945,10.84434548,40.15259426
347,552.21,0.35872,62.639827,53.07921448,10.87879898,40.17577712
348,552.47,0.35942,62.65432894,53.11365034,10.91315069,40.19891133
349,553.11,0.36012,62.66906135,53.14817622,10.94740095,40.2220117
350,553.42,0.36081,62.68446385,53.18311005,10.98155012,40.24524936
351,553.67,0.36151,62.70015095,53.21817431,11.01559882,40.26890631
352,553.85,0.36221,62.7160518,53.25331835,11.04954815,40.29255363
353,552.47,0.36291,62.73208419,53.28848326,11.08339878,40.31631585
354,553.85,0.3636,62.74643774,53.32236209,11.11715131,40.34007466
355,554.15,0.3643,62.76232207,53.35727148,11.15080621,40.36242269
356,555.62,0.365,62.77847752,53.39230334,11.1843619,40.38653804
357,556.64,0.3657,62.79626467,53.42844073,11.21782047,40.41006514
358,557.69,0.36641,62.81515465,53.46530335,11.25118257,40.43509425
359,558.51,0.36711,62.83517935,53.50291544,11.2844504,40.46031836
360,558.91,0.36781,62.85606611,53.54108134,11.31762553,40.48631572
361,559.91,0.36852,62.87731974,53.57944439,11.3507096,40.51262393
362,561.54,0.36923,62.89964286,53.61851258,11.38370391,40.53904028
363,563.82,0.36994,62.92377376,53.6588202,11.41660917,40.56621678
364,564.72,0.37065,62.95047727,53.70092134,11.44942693,40.59447335
365,565.27,0.37136,62.97811557,53.74363569,11.48215955,40.6242918
366,565.49,0.37207,63.00627082,53.78666251,11.51481028,40.65415171
367,565.53,0.37279,63.03454971,53.82971844,11.54738045,40.68435987
368,565.46,0.3735,63.06273825,53.87264928,11.57987096,40.71447104
369,565.3,0.37421,63.09070643,53.91536129,11.6122822,40.74450124
370,565.09,0.37493,63.11834864,53.95777824,11.64461435,40.77433929
371,564.85,0.37564,63.14560728,53.99985848,11.67686744,40.80394716
372,564.76,0.37635,63.17244877,54.04157765,11.70904135,40.83329452
373,564.69,0.37706,63.19905289,54.08306545,11.74113592,40.86236706
374,564.69,0.37777,63.22544448,54.12433984,11.77315095,40.89131546
375,564.73,0.37849,63.25170748,54.16546147,11.80508644,40.92009605
376,564.83,0.3792,63.27788988,54.20646513,11.83694241,40.94879483
377,564.97,0.37991,63.30406314,54.24740255,11.868719,40.9774142
378,565.16,0.38062,63.3302747,54.28830822,11.90041638,41.00601074
379,565.59,0.38134,63.35658368,54.32922508,11.93203481,41.03459892
380,566.29,0.38205,63.38327426,54.37035865,11.96357462,41.06322038
381,566.69,0.38276,63.4106655,54.41193988,11.99503617,41.09208657
382,566.99,0.38348,63.43839844,54.45371035,12.02642019,41.12136545
383,567.2,0.38419,63.46635283,54.49558374,12.05772772,41.15069759
384,567.3,0.38491,63.49442074,54.53748249,12.08895944,41.18013842
385,567.33,0.38562,63.52247084,54.57931207,12.12011586,41.20957806
386,567.27,0.38634,63.55041996,54.62101262,12.15119736,41.23895743
387,567.15,0.38705,63.57816151,54.66250729,12.18220418,41.26823472
388,566.97,0.38777,63.60562517,54.70374532,12.21313646,41.2973419
389,566.75,0.38848,63.63274097,54.74467617,12.24399422,41.32625111
390,566.48,0.3892,63.65946314,54.78526669,12.2747774,41.35491778
391,566.18,0.38991,63.68573431,54.82547532,12.30548586,41.38332382
392,565.84,0.39063,63.71152121,54.86527786,12.3361194,41.41143058
393,565.45,0.39134,63.73677891,54.90464168,12.36667776,41.43922745
394,565.05,0.39205,63.76145097,54.94352576,12.39716065,41.46668258
395,564.61,0.39276,63.78552869,54.98192356,12.42756772,41.49376375
396,564.15,0.39348,63.80896795,55.0198029,12.45789856,41.52047736
397,563.67,0.39419,63.8317486,55.05714893,12.48815276,41.54678492
398,563.17,0.3949,63.85385067,55.09394686,12.51832983,41.57268618
